unit -> SI (m/s^2) 
Timestamp;minus Gx on the x-axis;minus Gy on the y-axis;minus Gz on the z-axis
0.0;0.41918945;9.844391;0.8632355;
0.005065918;0.4156189;9.7777405;1.0191498;
0.010101317;0.32635498;9.751556;1.1179352;
0.015136719;0.3751526;9.781311;1.097702;
0.02017212;0.34777832;9.847961;1.0810394;
0.025177002;0.40847778;9.918182;1.1345978;
0.03024292;0.44418335;9.96936;1.1048431;
0.035247803;0.50250244;9.867004;1.1322174;
0.04031372;0.6048584;9.843201;1.1310272;
0.045349117;0.55249023;9.911041;1.2798004;
0.050384518;0.6060486;9.747986;1.1726837;
0.0553894;0.5905762;9.780121;1.1536407;
0.06045532;0.5227356;9.740845;1.1393585;
0.06549072;0.54415894;9.753937;1.0727081;
0.070526116;0.46679688;9.767029;1.0167694;
0.075561516;0.45846558;9.792023;1.0274811;
0.080596924;0.4644165;9.7908325;0.9346466;
0.08563232;0.41918945;9.786072;1.1607819;
0.090667725;0.33944702;9.762268;1.1096039;
0.09567261;0.41204834;9.805115;1.2548065;
0.10070801;0.36444092;9.845581;1.3369293;
0.105773926;0.3489685;9.863434;1.2667084;
0.110809326;0.28112793;9.83606;1.2702789;
0.1158142;0.30255127;9.887238;1.2226715;
0.12098396;0.37158203;9.861053;1.1631622;
0.12601936;0.37872314;9.921753;1.1500702;
0.13105476;0.35372925;9.9039;1.2071991;
0.13609016;0.34658813;9.90509;1.1500702;
0.14112556;0.25613403;9.893188;1.0381927;
0.14616096;0.20376587;9.944366;1.0584259;
0.15119636;0.28707886;9.920563;1.0370026;
0.15623176;0.32873535;9.961029;0.94059753;
0.16123663;0.32992554;9.941986;1.0441437;
0.16630256;0.35610962;9.947937;1.0001068;
0.17133796;0.35253906;9.876526;1.0322418;
0.17634284;0.3656311;9.930084;1.1024628;
0.18140876;0.32754517;9.938416;1.167923;
0.18644415;0.3168335;9.90152;1.3226471;
0.19187628;0.32040405;9.919373;1.2095795;
0.19651496;0.32992554;9.90152;1.2905121;
0.20155036;0.36444092;9.893188;1.1822052;
0.20658576;0.3989563;9.887238;1.161972;
0.21162117;0.47155762;9.853912;1.2048187;
0.21665657;0.37277222;9.864624;1.1512604;
0.22169197;0.46203613;9.799164;1.1833954;
0.22672737;0.41085815;9.733704;1.1084137;
0.23176277;0.42276;9.767029;1.0881805;
0.23679817;0.40847778;9.8098755;1.1369781;
0.24183357;0.4489441;9.796783;1.0881805;
0.24686897;0.3989563;9.783691;1.0703278;
0.25187385;0.31802368;9.849152;1.0750885;
0.25693977;0.30493164;9.802734;1.1060333;
0.26197517;0.2263794;9.927704;1.1096039;
0.26701057;0.25732422;9.891998;1.0310516;
0.27204597;0.23947144;9.896759;1.0929413;
0.27708137;0.31802368;9.886047;1.0298615;
0.28211677;0.34420776;9.945557;1.0608063;
0.28715214;0.25375366;9.834869;1.0762787;
0.29215705;0.28826904;9.907471;1.1893463;
0.29722297;0.23947144;9.912231;1.2262421;
