unit -> SI (m/s^2) 
Timestamp;x-axis;y-axis;z-axis
6.4086897E-4;0.012891144;-0.04840088;-0.16299236;
0.0057067866;0.00845927;-0.11485195;-0.0068200827;
0.0107421875;-0.08096525;-0.14076614;0.091594696;
0.015838623;-0.031875372;-0.110798836;0.07088804;
0.020812988;-0.05867946;-0.044054985;0.053761363;
0.025817871;0.0025673807;0.026137352;0.10679221;
0.030883787;0.038832784;0.07718754;0.07666814;
0.035949707;0.09756747;-0.025133133;0.10371554;
0.04095459;0.20018467;-0.04887104;0.10228288;
0.04598999;0.14840806;0.018897057;0.25071442;
0.05102539;0.20305356;-0.14401436;0.14371061;
0.056091305;0.18931806;-0.111846924;0.12513447;
0.06109619;0.12360972;-0.1510458;0.11142707;
0.06613159;0.14727354;-0.13789558;0.045381546;
0.07116699;0.07221758;-0.12473965;-0.010090947;
0.07626342;0.066128045;-0.09968567;7.39336E-4;
0.08123779;0.07417044;-0.10076904;-0.09220183;
0.086273186;0.031007439;-0.10537338;0.1330899;
0.09130859;-0.046656907;-0.12894726;0.080872774;
0.09637451;0.027909845;-0.0859251;0.22463787;
0.10134888;-0.01760599;-0.045347214;0.30513358;
0.10641479;-0.03075537;-0.027409554;0.23330784;
0.11145019;-0.0960868;-0.054649353;0.23520184;
0.11661995;-0.07220483;-0.003399849;0.18579566;
0.12162483;-8.575916E-4;-0.029444695;0.12437868;
0.12666023;0.0085989535;0.03129196;0.10941315;
0.13169563;-0.014067978;0.013489723;0.16475534;
0.13679206;-0.018822014;0.014715195;0.10604739;
0.14176643;-0.10675475;0.002863884;-0.0071653128;
0.14680183;-0.15651667;0.054024696;0.01154387;
0.15183723;-0.07085812;0.030260086;-0.0114758015;
0.15693367;-0.027041703;0.070714;-0.10941231;
0.16187751;-0.023842603;0.05169773;-0.007584214;
0.16694343;0.0042616427;0.057682037;-0.053400755;
0.17197883;0.0025766492;-0.013558388;-0.023236275;
0.17704475;0.017555237;0.040099144;0.044730783;
0.18204963;-0.018582731;0.048517227;0.10782194;
0.18708503;-0.027276903;0.01175499;0.2600447;
0.19273078;-0.021524876;0.029718399;0.14455688;
0.19739997;-0.010249525;0.011966705;0.22345018;
0.20237432;0.02604121;0.0037355423;0.11339867;
0.20740974;0.062179804;-0.0021209717;0.091635585;
0.21244514;0.13619924;-0.035305023;0.13297284;
0.21754158;0.038999677;-0.024468422;0.0779866;
0.22251593;0.12965384;-0.089699745;0.10870278;
0.22755134;0.079969466;-0.15482998;0.03249526;
0.23258674;0.09338236;-0.121240616;0.011157632;
0.23768318;0.08066949;-0.07820225;0.05877173;
0.24265754;0.12260252;-0.09108734;0.00894165;
0.24769294;0.074199975;-0.10395527;-0.009876728;
0.25269783;-0.0050608814;-0.03837681;-0.0061057806;
0.25782478;-0.016397625;-0.08459759;0.023775935;
0.26279914;-0.09311825;0.04035282;0.026362062;
0.26783454;-0.060411066;0.0046806335;-0.05297172;
0.27286994;-0.07648349;0.00947094;0.008010745;
0.27796638;0.0037207007;-0.0011901855;-0.055903435;
0.28294072;0.031517684;0.058273315;-0.025864244;
0.28800663;-0.057168484;-0.052257538;-0.011485219;
0.29298103;-0.021097869;0.02039814;0.100177646;
0.29810798;-0.068353266;0.025202751;0.13566089;
0.30308232;-0.03250608;0.03115654;0.10011709;
0.30811775;-0.015838385;0.044200897;0.10176468;
0.31315315;-0.012348503;0.077391624;0.050251245;
0.31824958;-0.036248714;0.027321815;0.016935587;
0.32322392;-0.11017844;0.06999874;0.07180655;
0.32825935;-0.074857265;0.028229713;-0.0027700663;
0.33329475;0.016026646;0.06375694;-0.029565811;
0.33839118;-0.018130988;0.031499863;-0.044428468;
0.34336555;0.040437788;0.06584644;-0.03677404;
0.34840095;0.0039542317;-0.010375023;0.052895546;
0.35343635;0.021045268;-0.0068769455;0.0035381317;
0.3585328;-0.0023267865;-0.014094353;0.13739991;
0.36350715;-0.004311174;0.01551342;0.032408357;
0.36854255;-0.027686596;0.036729813;0.0810976;
0.37357795;0.045171678;-0.018140793;-0.021117449;
0.3786744;0.0811266;-0.007569313;-0.051879764;
0.38364875;0.07793355;-0.033836365;0.02538085;
0.38871467;0.090232134;5.4359436E-4;-0.038936615;
0.393689;0.050193906;-0.036429405;-0.05320239;
0.398816;0.035026014;-0.015125275;0.03840208;
0.40379035;0.025682896;-0.008111954;0.05263722;
0.40882576;0.088824004;-0.028437614;0.044258;
0.41386113;0.049677104;-0.039216995;-0.008131862;
0.4189576;0.0047133267;-0.059485435;0.014428258;
0.42393196;0.07746479;-0.058332443;-0.02365315;
0.42896736;0.08711195;-0.0037183762;0.014437199;
0.43400273;0.09193459;-0.06919956;-0.055688262;
0.4390992;0.077708155;-0.101296425;0.019226313;
0.44407356;0.06823069;-0.05134964;-0.0295856;
0.44910896;0.028873712;-0.09415531;0.08679962;
0.45414433;0.047646523;-0.05607128;0.13511574;
0.4592408;0.036589086;-0.054878235;0.14885879;
0.46421516;0.0076733828;-0.031110764;0.15546107;
0.46925056;-0.029550493;-0.021641731;0.006415248;
0.47428593;0.03529799;-0.026449203;0.085822225;
0.4793824;-0.036883444;-0.040747643;0.03203082;
0.48435676;-0.03543046;0.055493355;0.12321818;
0.48942268;-0.06374425;-0.05042076;0.14179456;
0.49439704;-0.056403995;0.02801609;0.105666876;
0.499524;-0.051551253;-0.008945465;0.11251509;
0.50449836;-0.10607514;0.025431633;0.057695985;
0.50953376;-0.12952557;-0.01987362;0.11478138;
0.51456916;-0.102867335;0.024004936;0.05416441;
0.519672;-0.12848178;0.008396149;0.006739974;
0.52464634;-0.12554076;0.005886078;0.060373425;
0.52968174;-0.076271415;0.03783703;0.043825984;
0.5347171;-0.10671389;0.012699127;0.057032824;
0.5398136;-0.11344144;-0.038532257;0.04168248;
0.5447879;-0.1333127;-0.03382492;0.058396578;
0.54982334;-0.08912489;-0.077843666;0.04305792;
0.55485874;-0.052247018;-0.05287361;0.056296945;
0.5599552;-0.048681468;-0.0873642;0.029192448;
0.56492954;-0.008168012;-0.10397148;-3.00169E-4;
0.5699649;0.022792459;-0.11221981;0.034310937;
0.5750003;0.039429545;-0.055088997;0.052101612;
0.5800968;0.013158143;-0.057439804;0.053031564;
0.5850711;0.010632455;-0.0668869;0.013305426;
0.590137;0.05551964;-0.06798077;0.09112871;
0.5951114;0.03497091;-0.11658478;0.14250898;
0.6002384;0.09402895;-0.017763138;0.09513235;
0.60521275;0.08294943;0.027420044;0.113212824;
0.6102481;0.13375267;0.039245605;0.1622554;
0.6152835;0.06348124;0.026072502;0.1674509;
0.6203799;0.057818294;-0.042967796;0.06363106;
0.62535435;0.10960013;-0.096487045;-0.011238217;
0.63038975;0.17350814;-0.13688469;-0.023936987;
0.63542515;0.24357915;-0.15109539;-0.116129756;
0.6405216;0.25558627;-0.17241383;-0.09416306;
0.6454959;0.22616705;-0.1568451;-0.12591839;
0.6505313;0.24574825;-0.11396599;-0.091228366;
0.6555667;0.21316892;-0.119864464;-0.0127801895;
0.6606631;0.18310037;-0.13048744;-0.049915075;
0.66563755;0.15302739;-0.031752586;0.014968157;
0.67067295;0.13006231;-8.8882446E-4;0.11283839;
0.67570835;0.108267814;0.05132866;0.022652268;
0.6808048;0.13401467;0.10109997;0.09405887;
0.6857791;0.071659625;0.09257507;0.090444565;
0.690845;0.10435593;0.040102005;0.00724411;
0.69581944;0.050222903;0.030491829;0.052523136;
0.70094633;0.0068477094;-0.009986877;0.09529054;
0.70592076;-0.004468709;0.013785362;0.11167753;
0.71095616;-0.012278676;-0.055150032;0.08873904;
0.71599156;-0.032113135;-0.030094147;0.09669626;
0.721088;-0.08293414;0.023449898;0.15564048;
0.7260623;-0.07197741;0.051958084;0.11940634;
0.7310977;-0.046796888;0.11011982;0.12367809;
0.7361331;-0.089263946;0.101641655;-3.7992E-4;
0.74122953;-0.07448;0.086042404;-0.013717651;
0.74620396;-0.1357795;0.08471775;0.0075279474;
0.75123936;-0.15539017;0.12140846;0.051383138;
0.75627476;-0.2628178;0.13663864;0.09050965;
0.7613712;-0.21326393;0.071027756;-0.054416895;
0.7663455;-0.25191605;0.016218185;-0.0041633844;
0.7713809;-0.25864086;0.07676315;-0.0062707663;
0.7764163;-0.15743873;0.13364601;-0.0831995;
0.78151274;-0.10998568;0.1500349;-0.0031203032;
0.78648716;-0.069760054;0.108166695;0.08522022;
0.7915531;-0.1045562;0.09130669;0.10347879;
0.7972903;-0.017038226;-0.019415855;0.1112622;
0.8016544;-0.017403334;-0.019446373;0.11180377;
0.8066592;-0.067563474;-0.030187607;0.04593551;
0.8116946;-0.011726469;-0.08369541;0.025358796;
0.81673;0.034702837;-0.11930561;0.07144225;
0.82182646;0.11100507;-0.14774036;0.06164956;
0.8268009;0.11359039;-0.11315346;-0.047954798;
0.8318363;0.17332417;-0.111896515;-0.07539916;
0.8368717;0.20583457;-0.12014866;-0.006603956;
0.8419681;0.19450584;-0.12125015;-0.15549064;
0.8469424;0.19996783;-0.15084934;-0.09046435;
0.8519778;0.23056236;-0.06988716;-0.08271921;
0.8570132;0.24466944;-0.08529186;-0.082295775;
0.86210966;0.27201974;-0.09589481;-0.060772896;
0.8670841;0.33981803;-0.11477852;-0.0014716387;
0.8721195;0.31613073;-0.10628605;-0.0018709898;
0.8771548;0.3068027;-0.060952187;0.053355575;
0.8822513;0.29747066;-0.044189453;0.15819073;
0.8872256;0.28446192;-0.04526329;0.09878254;
0.8920474;0.2570889;0.026155472;0.24617863;
0.8978153;0.18597904;0.0024204254;0.20293891;
0.9023319;0.18222794;0.04168892;0.19804668;
0.9073368;0.188027;0.031002045;0.12529755;
0.9123721;0.14500234;0.05835724;0.15842497;
0.9174075;0.031954676;0.054768562;0.17372596;
0.92250395;-0.039320648;0.05118084;0.13914454;
0.9274783;-0.09163019;0.029759407;0.090580106;
0.9325138;-0.10010782;0.024992943;0.08271241;
0.9375492;-0.11945385;0.06656456;0.039342046;
0.94264555;-0.16387984;0.02845192;0.057938933;
0.9476199;-0.18709543;0.06287861;0.02553749;
0.9526553;-0.12606129;0.0045604706;0.07170582;
0.9576907;-0.15313938;0.03307724;0.047739506;
