unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
6.4086897E-4;0.008499;-0.087921;0.012405;
0.0057067866;-0.063263;-0.997854;0.016900;
0.0107421875;-0.103118;-0.988936;-0.106638;
0.015838623;-0.113031;-0.975607;-0.188190;
0.020812988;-0.112808;-0.973682;-0.198035;
0.025817871;-0.101269;-0.971206;-0.215647;
0.030883787;-0.068362;-0.973710;-0.217289;
0.035949707;-0.066731;-0.978897;-0.193153;
0.04095459;-0.038852;-0.973644;-0.224740;
0.04598999;-0.010691;-0.956660;-0.291011;
0.05102539;0.008499;-0.066559;-0.044205;
0.056091305;0.013840;-0.047333;-0.049545;
0.06109619;0.013840;-0.028107;-0.052750;
0.06613159;0.011703;-0.016357;-0.051682;
0.07116699;0.005295;-0.009949;-0.048477;
0.07626342;-0.001114;-0.004608;-0.046341;
0.08123779;-0.009659;-0.000336;-0.044205;
0.086273186;-0.014999;0.008209;-0.039932;
0.09130859;-0.020340;0.016754;-0.037796;
0.09637451;-0.020340;0.028503;-0.037796;
0.10134888;-0.022476;0.040253;-0.038864;
0.10641479;-0.022476;0.053070;-0.042068;
0.11145019;-0.024612;0.064819;-0.039932;
0.11661995;-0.029953;0.063751;-0.039932;
0.12162483;-0.034225;0.056274;-0.041000;
0.12666023;-0.029953;0.043457;-0.042068;
0.13169563;-0.027817;0.035980;-0.042068;
0.13679206;-0.025681;0.022095;-0.045273;
0.14176643;-0.027817;0.012482;-0.046341;
0.14680183;-0.032089;0.001801;-0.046341;
0.15183723;-0.033157;-0.012085;-0.044205;
0.15693367;-0.036362;-0.030243;-0.044205;
0.16187751;-0.037430;-0.053741;-0.045273;
0.16694343;-0.041702;-0.074036;-0.045273;
0.17197883;-0.392885;-0.815941;-0.424124;
0.17704475;-0.381889;-0.840322;-0.384733;
0.18204963;-0.352810;-0.851641;-0.387599;
0.18708503;-0.336155;-0.854371;-0.396296;
0.19273078;-0.339184;-0.854103;-0.394287;
0.19739997;-0.327567;-0.844223;-0.424248;
0.20237432;-0.311344;-0.842686;-0.439256;
0.20740974;-0.028885;-0.079376;-0.042068;
0.21244514;-0.027817;-0.067627;-0.039932;
0.21754158;-0.027817;-0.054810;-0.038864;
0.22251593;-0.025681;-0.039856;-0.036728;
0.22755134;-0.023544;-0.024902;-0.035660;
0.23258674;-0.021408;-0.015289;-0.035660;
0.23768318;-0.022476;-0.008881;-0.034592;
0.24265754;-0.019272;-0.002472;-0.034592;
0.24769294;-0.020340;-0.002472;-0.034592;
0.25269783;-0.020340;-0.005676;-0.033524;
0.25782478;-0.020340;-0.003540;-0.035660;
0.26279914;-0.018204;-0.005676;-0.033524;
0.26783454;-0.017136;-0.006744;-0.034592;
0.27286994;-0.019272;-0.008881;-0.033524;
0.27796638;-0.018204;-0.012085;-0.034592;
0.28294072;-0.021408;-0.020630;-0.036728;
0.28800663;-0.024612;-0.030243;-0.035660;
0.29298103;-0.027817;-0.036652;-0.033524;
0.29810798;-0.021408;-0.040924;-0.031387;
0.30308232;-0.016068;-0.037720;-0.029251;
