unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
Timestamp;Azimuth;Pitch;Roll;
1.2902712;25.919159;-85.985825;29.102627;
1.2953066;26.536285;-86.11045;29.355785;
1.300342;27.194489;-86.2504;29.596;
1.3054384;27.899323;-86.40945;29.825523;
1.3104128;28.617554;-86.584335;30.034788;
1.3154482;29.381958;-86.77778;30.23461;
1.3204836;30.166351;-86.98718;30.42385;
1.32558;30.97461;-87.21264;30.607037;
1.3305544;31.763245;-87.44381;30.779964;
1.3355898;32.571777;-87.68518;30.952538;
1.3406252;33.377716;-87.93172;31.122986;
1.3457216;34.18933;-88.18258;31.292309;
1.3506958;34.963043;-88.42829;31.452557;
1.3557619;35.74817;-88.67502;31.608397;
1.3607363;36.503967;-88.910995;31.750864;
1.3658631;37.264313;-89.143196;31.886034;
1.3708376;37.970734;-89.358154;32.003338;
1.375873;38.670288;-89.56349;32.108814;
1.3808777;39.335144;-89.75555;32.200165;
1.3860048;39.976624;-89.93806;32.282784;
1.3909792;40.545166;-90.10083;32.35679;
1.3960146;41.078033;-90.25257;32.429443;
1.40105;41.553802;-90.38412;32.5002;
1.4061464;41.97998;-90.49164;32.56745;
1.4111208;42.333923;-90.57391;32.623695;
1.4161562;42.655914;-90.636536;32.66525;
1.4211915;42.93576;-90.68331;32.687286;
1.426288;43.17682;-90.71776;32.689026;
1.4312624;43.363403;-90.74273;32.67127;
1.4362978;43.512787;-90.76346;32.640278;
1.4413332;43.60971;-90.77995;32.608143;
1.4464296;43.654938;-90.79174;32.58519;
1.451404;43.64624;-90.796326;32.57955;
1.4564699;43.602875;-90.78925;32.59609;
1.4614441;43.53073;-90.767494;32.635654;
1.4665712;43.43506;-90.72591;32.701202;
1.4715456;43.31967;-90.6659;32.790543;
1.476581;43.190216;-90.58249;32.907383;
1.4816164;43.041626;-90.47608;33.05075;
1.4867128;42.868896;-90.344574;33.223736;
1.4916872;42.677002;-90.19487;33.42002;
1.4967225;42.464508;-90.02822;33.64609;
1.5017579;42.246002;-89.85105;33.897602;
1.5068544;42.027527;-89.672035;34.174686;
1.5118288;41.821533;-89.50494;34.4636;
1.5168642;41.621124;-89.34572;34.767868;
1.5218996;41.421173;-89.190056;35.080647;
1.526996;41.21576;-89.03124;35.40408;
1.5319704;41.017517;-88.86589;35.730843;
1.5370058;40.82599;-88.69098;36.073555;
1.5420412;40.643433;-88.508514;36.432747;
1.5471376;40.468506;-88.31816;36.812298;
1.552112;40.289673;-88.127304;37.1972;
1.5571779;40.079773;-87.92386;37.593163;
1.5621523;39.828552;-87.691505;37.974422;
1.5672792;39.503662;-87.40177;38.34118;
1.5722535;39.101135;-87.0636;38.65129;
1.5772889;38.580627;-86.67827;38.897747;
1.5823243;37.940857;-86.27844;39.060127;
1.5874207;37.207;-85.88806;39.133133;
1.5923952;36.470215;-85.53094;39.12721;
1.5974306;35.75952;-85.17496;39.068867;
1.602466;35.091125;-84.802864;38.992344;
1.6075624;34.41385;-84.39539;38.923546;
1.6125368;33.69821;-83.96202;38.87109;
1.6175722;32.855286;-83.487335;38.82338;
1.6226076;31.869781;-82.97338;38.760925;
1.627704;30.709808;-82.41115;38.66716;
1.6326784;29.443085;-81.82592;38.53559;
1.6377138;28.04663;-81.21043;38.36157;
1.6427492;26.581726;-80.586716;38.150097;
1.6478456;25.063446;-79.96396;37.8992;
1.6528199;23.59726;-79.37687;37.61655;
1.6579164;22.111572;-78.80986;37.290237;
1.6628603;20.733154;-78.30918;36.93518;
1.6679871;19.375458;-77.85533;36.535957;
1.6729616;18.171204;-77.48871;36.117825;
1.677997;17.026764;-77.19206;35.6714;
1.6830324;15.973572;-76.98252;35.20668;
1.6881288;15.009918;-76.86458;34.723003;
1.6931032;14.216431;-76.84213;34.241646;
1.6981386;13.534882;-76.90754;33.755875;
1.703174;13.013519;-77.05553;33.278194;
1.7082704;12.6458435;-77.27071;32.809074;
1.7132448;12.452057;-77.52474;32.367516;
1.7182802;12.344666;-77.80762;31.941402;
1.7233155;12.3194275;-78.10298;31.533857;
1.728412;12.346527;-78.40146;31.13841;
1.7333863;12.42749;-78.685104;30.765;
1.7384217;12.505585;-78.96184;30.397907;
1.7434572;12.594452;-79.22792;30.037745;
1.7485535;12.682709;-79.484695;29.67961;
1.753528;12.779724;-79.72154;29.333221;
1.7585939;12.838074;-79.94875;28.983091;
1.7635682;12.865723;-80.155914;28.639;
1.7686952;12.836487;-80.344406;28.27902;
1.7736696;12.766968;-80.502075;27.921791;
1.778705;12.640411;-80.644516;27.55606;
1.7837404;12.484314;-80.76794;27.186245;
1.7888368;12.301056;-80.87286;26.810644;
1.7938112;12.117371;-80.954865;26.446245;
1.7988465;11.904327;-81.01677;26.083809;
1.8038819;11.685913;-81.05811;25.730688;
1.8089784;11.468262;-81.08298;25.384518;
1.8139527;11.281006;-81.09367;25.059141;
1.8189882;11.094666;-81.09696;24.744;
1.8240236;10.932953;-81.09769;24.443316;
1.82912;10.796661;-81.10034;24.155432;
1.8340944;10.713928;-81.10837;23.889183;
1.8391298;10.660339;-81.12723;23.634546;
1.8441652;10.655853;-81.159424;23.393236;
1.8492616;10.7039795;-81.208115;23.162003;
1.854236;10.82193;-81.27281;22.947222;
1.8593018;10.9973755;-81.35981;22.738657;
1.8642763;11.240631;-81.4661;22.542225;
1.8694032;11.561951;-81.59723;22.348343;
1.8743775;11.953339;-81.74345;22.166739;
1.8794129;12.410248;-81.90943;21.988619;
1.8844483;12.9314575;-82.090416;21.815859;
1.8895447;13.526703;-82.28757;21.642689;
1.8945192;14.172333;-82.48253;21.474752;
1.8995546;14.87204;-82.678085;21.306852;
1.9045595;15.616394;-82.86864;21.145668;
1.9096864;16.416473;-83.05997;20.991886;
1.9146608;17.229431;-83.244354;20.855024;
1.9196962;18.06723;-83.43403;20.734224;
1.9247011;18.919983;-83.624954;20.630402;
1.929828;19.80716;-83.819954;20.540184;
1.9348024;20.684174;-84.00098;20.461946;
1.9398378;21.569397;-84.17445;20.390938;
1.9448732;22.432678;-84.3393;20.322449;
1.9499696;23.257782;-84.50166;20.249397;
1.9549439;24.026978;-84.658966;20.159191;
1.9600099;24.783752;-84.83195;20.04537;
1.9649843;25.494354;-85.01994;19.921211;
1.9701111;26.203735;-85.20307;19.79824;
1.9750856;26.881256;-85.342606;19.69323;
1.980121;27.581879;-85.41572;19.599834;
1.9851564;28.312775;-85.4187;19.49579;
1.9902529;29.081848;-85.374275;19.356354;
1.9952272;29.843628;-85.311714;19.174652;
2.0002625;30.60382;-85.24974;18.953121;
2.005298;31.3172;-85.20464;18.710278;
2.0103943;31.99585;-85.17994;18.45889;
2.0153687;32.644012;-85.179276;18.21803;
2.020404;33.34143;-85.20544;17.987997;
2.0254395;34.118317;-85.26212;17.776388;
2.030536;35.01953;-85.34558;17.582098;
2.0355103;36.001984;-85.44842;17.417376;
2.0405457;37.09439;-85.5626;17.278913;
2.0455813;38.24414;-85.676056;17.17272;
2.0506775;39.425415;-85.784645;17.104029;
2.0556521;40.5589;-85.88251;17.078632;
2.0607178;41.698303;-85.97102;17.093945;
2.0656922;42.796234;-86.04638;17.14619;
2.0708194;43.922363;-86.111885;17.229757;
2.0757935;44.99701;-86.165794;17.336554;
2.080829;46.07724;-86.20754;17.468449;
2.0858643;47.12445;-86.236145;17.622154;
2.0909607;48.138397;-86.252556;17.794638;
2.095935;49.05426;-86.26022;17.976593;
