unit -> SI (m/s^2) 
Timestamp;minus Gx on the x-axis;minus Gy on the y-axis;minus Gz on the z-axis
0.0;-0.29968262;9.888428;1.5202179;
0.005035401;-0.21279907;9.637299;1.7642059;
0.010070801;-0.10449219;9.603973;1.8975067;
0.015344374;-0.0949707;9.628967;1.9391632;
0.020593397;-0.019989014;9.739655;1.9486847;
0.025384657;0.059753418;9.822968;1.91893;
0.030450575;0.17401123;9.889618;1.9784393;
0.035485975;0.2513733;9.896759;1.9082184;
0.040521376;0.39538574;9.818207;1.8963165;
0.045556776;0.390625;9.793213;1.9308319;
0.050592173;0.47750854;9.717041;1.957016;
0.055627573;0.4727478;9.71109;1.9451141;
0.060662974;0.43347168;9.787262;1.8249054;
0.06569838;0.37991333;9.826538;1.8141937;
0.07073377;0.26327515;9.881287;1.7380219;
0.07576917;0.20019531;9.907471;1.7177887;
0.08077406;0.03237915;9.865814;1.713028;
0.08583998;0.026428223;9.77655;1.6606598;
0.09087537;-0.061645508;9.761078;1.6654205;
0.09591078;-0.03427124;9.697998;1.7999115;
0.10094618;-0.099731445;9.642059;1.7404022;
0.10598158;-0.1366272;9.637299;1.892746;
0.11101698;-0.1616211;9.636108;1.8891754;
0.11605238;-0.22589111;9.700378;1.8629913;
0.12105726;-0.24731445;9.794403;1.9284515;
0.12612318;-0.29135132;9.830109;1.9689178;
0.13115858;-0.3258667;9.828918;1.9820099;
0.13619398;-0.32705688;9.831299;1.9225006;
0.14122938;-0.33538818;9.789642;1.8915558;
0.14626478;-0.3187256;9.803925;1.9998627;
0.15130019;-0.31515503;9.755127;2.0522308;
0.15633558;-0.32110596;9.738464;1.9272614;
0.16134046;-0.3330078;9.742035;1.9070282;
0.16640638;-0.2842102;9.757507;1.9367828;
0.1714418;-0.3163452;9.752747;1.9605865;
0.17647718;-0.26635742;9.747986;1.8725128;
0.1815126;-0.15686035;9.751556;1.9867706;
0.18654798;-0.19256592;9.725372;1.9498749;
0.19158338;-0.17114258;9.730133;1.9617767;
0.19661878;-0.14852905;9.696808;2.0070038;
0.20162366;-0.12472534;9.752747;2.053421;
0.20668958;-0.1366272;9.846771;1.9939117;
0.21172498;-0.110443115;9.834869;2.0415192;
0.21676038;-0.16281128;9.83963;2.0331879;
0.22176528;-0.14019775;9.869385;2.0510406;
0.22683118;-0.15090942;9.7777405;2.0105743;
0.23186658;-0.1116333;9.71347;2.0688934;
0.23690198;-0.14376831;9.683716;2.0427094;
0.24193738;-0.17114258;9.668243;2.0653229;
0.2469728;-0.14138794;9.664673;2.0736542;
0.2520082;-0.14852905;9.659912;2.0260468;
