unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
8.5449195E-4;0.105449;-0.987743;0.115087;
0.0059509277;0.039500;-0.992229;0.117992;
0.011163466;0.021326;-0.993242;0.114083;
0.015985243;0.011802;-0.993165;0.116122;
0.021417372;0.022334;-0.993303;0.113360;
0.026269667;0.027661;-0.991207;0.129398;
0.03127455;0.038429;-0.988807;0.144167;
0.03630995;0.039611;-0.986258;0.160393;
0.04134535;0.035589;-0.981435;0.188463;
0.046441786;0.040862;-0.975453;0.216382;
0.05141615;0.052728;-0.968315;0.244103;
0.05645155;0.087434;-0.955856;0.280525;
0.061486952;0.117606;-0.931538;0.344100;
0.06658339;0.019180;-0.075104;0.043381;
0.07155775;0.017044;-0.012085;0.035904;
0.07659315;0.015976;0.047729;0.027359;
0.081598036;0.105375;0.959709;0.260488;
0.08672499;0.044927;0.985601;0.163010;
0.09169935;0.005876;0.986542;0.163400;
0.09673475;-0.016467;0.988634;0.149439;
0.101770155;-0.041077;0.993381;0.107268;
0.10686659;-0.048207;0.993947;0.098721;
0.111840956;-0.064561;0.994357;0.084181;
0.11690687;-0.082816;0.994536;0.063556;
0.12188124;-0.107282;0.993648;0.033976;
0.12700818;-0.109736;0.993812;0.017212;
0.13198255;-0.125096;0.992143;-0.002007;
0.13701795;-0.156114;0.987211;-0.032285;
0.14205335;-0.202328;0.977758;-0.055258;
0.14714979;-0.242638;0.965845;-0.090937;
0.15212415;-0.019272;0.078705;-0.010025;
0.15715955;-0.017136;0.047729;-0.012161;
0.16216445;-0.016068;0.014618;-0.011093;
0.16729139;-0.018204;-0.017426;-0.013229;
0.17226575;-0.021408;-0.046265;-0.008957;
0.17730117;-0.023544;-0.068695;-0.011093;
0.18233655;-0.023544;-0.088989;-0.012161;
0.18743299;-0.215945;-0.972943;-0.082152;
0.19240735;-0.190811;-0.980892;-0.037964;
0.19744276;-0.175038;-0.984159;-0.028163;
0.20244764;-0.179481;-0.983551;-0.020348;
0.20757459;-0.176310;-0.984318;0.005687;
0.21254896;-0.018204;-0.096466;0.004929;
0.21761487;-0.016068;-0.075104;0.013474;
0.22258924;-0.017136;-0.047333;0.024155;
0.22771621;-0.013931;-0.017426;0.034836;
0.23269056;-0.012863;0.012482;0.045517;
0.23772596;-0.012863;0.042389;0.058334;
0.24276136;-0.008591;0.072296;0.067947;
0.2478578;-0.041800;0.809721;0.585325;
0.25283214;-0.013452;0.847372;0.530830;
0.25786757;0.010716;0.874339;0.485197;
0.26290298;0.019020;0.882894;0.469187;
0.2679994;0.012864;0.894751;0.446381;
0.27297375;0.020186;0.898645;0.438212;
0.27800918;0.011437;0.903797;0.427809;
0.28304458;0.022649;0.896058;0.443358;
0.28814098;0.026301;0.879658;0.474879;
0.29311535;0.049116;0.863070;0.502690;
0.29815078;0.066145;0.833531;0.548499;
0.30318618;0.077549;0.796411;0.599763;
0.30828258;0.072407;0.758713;0.647389;
0.31325695;0.072534;0.707675;0.702805;
0.31832287;0.086829;0.641584;0.762123;
0.32329723;0.109406;0.499524;0.859364;
0.3284242;0.139292;0.271727;0.952241;
0.33339855;0.178981;-0.024163;0.983556;
0.33843398;0.217619;-0.325813;0.920048;
0.34346935;0.250259;-0.541820;0.802373;
0.34856582;0.268373;-0.703239;0.658355;
0.35354015;0.263223;-0.804669;0.532185;
0.35857558;0.249410;-0.866813;0.431775;
0.36361095;0.240036;-0.903515;0.355026;
0.36870742;0.222724;-0.927999;0.298685;
0.37368178;0.207115;-0.945285;0.252069;
0.37871718;0.194570;-0.955533;0.221585;
0.38375255;0.192900;-0.958954;0.207840;
0.38884902;0.189365;-0.961376;0.199745;
0.39385387;0.193844;-0.961391;0.195326;
0.3988588;0.198833;-0.960297;0.195690;
0.4039247;0.214019;-0.954387;0.208185;
0.40899062;0.240255;-0.943426;0.228526;
0.413965;0.270951;-0.927370;0.258014;
0.4190309;0.300609;-0.906596;0.296171;
0.42400524;0.340149;-0.868381;0.360850;
0.42913222;0.372410;-0.806517;0.459174;
0.4341066;0.393389;-0.709812;0.584305;
0.43914196;0.392810;-0.542417;0.742620;
0.44417736;0.399415;-0.314758;0.861043;
0.44927382;0.370515;-0.083254;0.925088;
0.4542482;0.345700;0.133918;0.928739;
0.45928356;0.313431;0.334080;0.888905;
0.46431896;0.290094;0.497916;0.817267;
0.4694154;0.275917;0.619424;0.734972;
0.4743898;0.247887;0.713834;0.654976;
0.47942516;0.227463;0.777763;0.585957;
0.48446056;0.215870;0.820411;0.529458;
0.48958755;0.210992;0.841753;0.496924;
0.49453136;0.204672;0.854043;0.478247;
0.49956676;0.200212;0.862366;0.465017;
0.5046327;0.186185;0.873458;0.449896;
0.5096986;0.182506;0.878623;0.441262;
0.514673;0.181669;0.882662;0.433478;
0.5197389;0.177228;0.885990;0.428501;
0.52474374;0.174860;0.887492;0.426359;
0.52984023;0.179760;0.885275;0.428923;
0.5348146;0.185654;0.881692;0.433764;
0.53985;0.192947;0.874111;0.445758;
0.54488534;0.198972;0.867629;0.455665;
0.54998183;0.208401;0.859828;0.466118;
0.55495614;0.211267;0.846431;0.488795;
