unit -> SI (m/s^2) 
Timestamp;minus Gx on the x-axis;minus Gy on the y-axis;minus Gz on the z-axis
0.0;-0.28897095;10.068146;0.46809387;
0.0050354;-0.11520386;10.065765;0.7549286;
0.010070801;-0.041412354;9.977692;0.8596649;
0.015075684;-0.04260254;9.897949;1.0346222;
0.020111084;-0.16638184;9.803925;1.1714935;
0.025177002;-0.14019775;9.695618;1.3178864;
0.030181883;-0.21755981;9.743225;1.4059601;
0.035247803;-0.20922852;9.752747;1.3631134;
0.040283203;-0.20565796;9.851532;1.4321442;
0.045318604;-0.20803833;9.894379;1.2143402;
0.050354004;-0.08425903;9.869385;1.2274323;
0.055358887;-0.19137573;9.893188;1.078659;
0.0604248;-0.2842102;9.870575;1.0215302;
0.065460205;-0.3580017;9.868195;1.0869904;
0.070495605;-0.48654175;9.793213;0.9358368;
0.07550049;-0.5067749;9.77536;1.0131989;
0.08053589;-0.4901123;9.781311;0.92155457;
0.08560181;-0.51034546;9.751556;0.821579;
0.09063721;-0.6365051;9.799164;0.91441345;
0.09567261;-0.57699585;9.853912;0.9251251;
0.10067748;-0.60198975;9.752747;1.0191498;
0.10574341;-0.4484558;9.7777405;1.046524;
0.11074828;-0.41989136;9.740845;1.0131989;
0.1158142;-0.3246765;9.747986;0.9917755;
0.120819084;-0.33776855;9.724182;1.0477142;
0.12588501;-0.36276245;9.797974;1.1000824;
0.13088988;-0.3829956;9.83725;1.046524;
0.13595581;-0.41870117;9.825348;1.0703278;
0.14096068;-0.5055847;9.853912;1.1369781;
0.1460266;-0.48892212;9.893188;1.0370026;
0.15106201;-0.57580566;9.90271;1.0822296;
0.1560974;-0.5222473;9.919373;1.1024628;
0.16113281;-0.5912781;9.927704;1.0691376;
0.1661682;-0.5722351;9.932465;1.1131744;
0.17117308;-0.597229;9.889618;1.1893463;
0.176239;-0.5710449;9.859863;1.1286469;
0.1812439;-0.61151123;9.844391;1.1667328;
0.1863098;-0.57580566;9.833679;1.1226959;
0.1913147;-0.500824;9.832489;1.1750641;
0.1963806;-0.5377197;9.83963;1.097702;
0.20141602;-0.47821045;9.868195;1.1584015;
0.20645142;-0.49487305;9.850342;1.1215057;
0.21148682;-0.48892212;9.867004;1.1917267;
0.21652222;-0.44369507;9.856293;1.1107941;
0.2215576;-0.51153564;9.880096;1.0881805;
0.22659302;-0.46749878;9.934845;1.1048431;
0.2315979;-0.47106934;9.940796;1.1548309;
0.23666382;-0.5174866;9.940796;1.0453339;
0.2416687;-0.51867676;9.877716;1.0393829;
0.24670409;-0.46868896;9.924133;1.0096283;
0.25177002;-0.49249268;9.932465;1.0179596;
0.25680542;-0.4901123;9.888428;1.0239105;
