unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
8.5449195E-4;-0.352070;0.857028;0.376230;
0.005828857;-0.300609;0.852220;0.428200;
0.01095581;-0.244250;0.855196;0.457145;
0.015930174;-0.198731;0.873343;0.444722;
0.020965576;-0.010727;0.079773;0.035904;
0.026000975;-0.004318;0.069092;0.026291;
0.03109741;0.007431;0.046661;0.020950;
0.036071774;0.014908;0.030640;0.017746;
0.041107174;0.022385;0.016754;0.013474;
0.046142574;0.027725;0.000732;0.015610;
0.05123901;0.034134;-0.011017;0.012405;
0.05621338;0.035202;-0.020630;0.007065;
0.06124878;0.037338;-0.029175;-0.002548;
0.06628418;0.033066;-0.037720;-0.015366;
0.071380615;0.034134;-0.047333;-0.026047;
0.07635497;0.034134;-0.049469;-0.031387;
0.08139038;0.041611;-0.046265;-0.036728;
0.08639526;0.051224;-0.043060;-0.034592;
0.09152222;0.057632;-0.033447;-0.031387;
0.09649658;0.064041;-0.022766;-0.027115;
0.10156249;0.066177;-0.017426;-0.023911;
0.10653686;0.065109;-0.014221;-0.018570;
0.11166381;0.065109;-0.007812;-0.015366;
0.11663818;0.062973;-0.002472;-0.012161;
0.121673584;0.059769;0.003937;-0.007889;
0.12670898;0.055496;0.010345;-0.005753;
0.13180542;0.050156;0.012482;-0.000412;
0.13677979;0.042679;0.012482;0.000656;
0.14181519;0.037338;0.014618;0.003860;
0.14685059;0.031998;0.014618;0.004929;
0.15194702;0.027725;0.023163;0.007065;
0.15692139;0.025589;0.032776;0.003860;
0.16195677;0.021317;0.044525;0.005997;
0.16699219;0.017044;0.054138;0.004929;
0.17208862;0.014908;0.066956;0.005997;
0.17706299;0.009567;0.081909;0.004929;
0.18209837;0.072515;0.997347;0.006403;
0.18713379;0.046332;0.997141;-0.059684;
0.19223022;0.016627;0.991282;-0.130706;
0.19720459;-0.016616;0.981603;-0.190209;
0.20227051;-0.045992;0.971804;-0.231263;
0.20724487;-0.076925;0.966086;-0.246497;
0.21237181;-0.102610;0.959642;-0.261836;
0.21734619;-0.134327;0.957121;-0.256663;
0.22238158;-0.157409;0.954657;-0.252691;
0.22738647;-0.146714;0.956619;-0.251703;
0.23251341;-0.171368;0.946020;-0.275099;
0.23748778;-0.148867;0.952831;-0.264484;
0.2425232;-0.132255;0.954721;-0.266489;
0.24752808;-0.119283;0.949668;-0.289660;
0.25265503;-0.095123;0.944836;-0.313428;
0.2576294;-0.057204;0.953129;-0.297109;
0.2626648;-0.000046;0.092590;-0.027115;
0.26766968;0.003159;0.081909;-0.021774;
0.27279663;0.005295;0.074432;-0.014297;
0.277771;0.007431;0.071228;-0.008957;
0.2828064;0.009567;0.070160;-0.000412;
0.2878418;0.011703;0.068024;0.007065;
0.29293823;0.010635;0.063751;0.015610;
0.2979126;0.013840;0.060547;0.024155;
0.30297852;0.012772;0.052002;0.034836;
0.30795288;0.012772;0.043457;0.044449;
0.31307983;0.010635;0.030640;0.050858;
0.3180542;0.005295;0.021027;0.050858;
0.3230896;0.003159;0.010345;0.047653;
0.32809448;-0.001114;0.002869;0.041245;
0.33322144;-0.003250;-0.003540;0.033768;
0.3381958;-0.004318;-0.009949;0.025223;
0.3432312;-0.008591;-0.012085;0.017746;
0.34826657;-0.009659;-0.012085;0.012405;
0.35336304;-0.009659;-0.009949;0.008133;
0.3583374;-0.011795;-0.002472;0.005997;
0.3633728;-0.011795;0.008209;-0.000412;
0.36840817;-0.011795;0.016754;-0.003616;
0.37350464;-0.012863;0.025299;-0.004684;
0.378479;-0.013931;0.037048;-0.006821;
0.38351437;-0.013931;0.049866;-0.005753;
0.38854977;-0.014999;0.061615;-0.004684;
0.39364624;-0.014999;0.071228;-0.003616;
0.3986206;-0.014999;0.079773;-0.002548;
0.40368652;-0.018204;0.088318;-0.000412;
0.4086609;-0.017136;0.097931;-0.000412;
0.41378784;-0.160684;0.986999;-0.003637;
0.4187622;-0.143440;0.989644;0.005492;
0.42379758;-0.135008;0.990378;0.030416;
0.42883298;-0.138558;0.989302;0.045644;
0.4339294;-0.129347;0.989164;0.069453;
0.4389038;-0.121073;0.987438;0.101526;
0.44393918;-0.104654;0.984415;0.141335;
0.4489746;-0.098392;0.977846;0.184761;
0.45407102;-0.084829;0.968710;0.233248;
0.45904538;-0.052546;0.962482;0.266210;
0.46408078;-0.017907;0.952691;0.303413;
0.4691162;0.008322;0.944974;0.327040;
0.47421262;0.026574;0.940763;0.338022;
0.47918698;0.055638;0.931041;0.360648;
0.48422238;0.079102;0.911445;0.403746;
0.4892578;0.010635;0.089386;0.043381;
0.49435422;0.008499;0.081909;0.040176;
0.49932858;0.007431;0.069092;0.035904;
0.50439453;0.006363;0.055206;0.031631;
0.5093689;0.007431;0.039185;0.027359;
0.51449585;0.009567;0.023163;0.026291;
0.5194702;0.009567;0.007141;0.027359;
0.52450556;0.010635;-0.013153;0.026291;
0.529541;0.009567;-0.030243;0.023087;
0.53463745;0.012772;-0.046265;0.022018;
0.5396118;0.017044;-0.060150;0.022018;
0.5446472;0.022385;-0.072968;0.022018;
0.5496826;0.028793;-0.087921;0.024155;
0.55477905;0.287396;-0.926134;0.244294;
0.5597534;0.298126;-0.926495;0.229625;
0.56478876;0.340876;-0.913065;0.223865;
0.5697937;0.371667;-0.903920;0.211642;
0.5749206;0.415234;-0.886585;0.203831;
0.579895;0.042679;-0.080444;0.018814;
0.5849304;0.043747;-0.067627;0.015610;
0.5899658;0.042679;-0.047333;0.013474;
0.59506226;0.040543;-0.027039;0.011337;
