unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
Timestamp;Azimuth;Pitch;Roll;
1.2344788;27.102417;-87.73247;22.867575;
1.2395753;27.285614;-87.753716;23.099241;
1.2445496;27.474548;-87.780846;23.329777;
1.249585;27.687195;-87.8165;23.56853;
1.2546206;27.914642;-87.85947;23.812775;
1.2597169;28.161469;-87.9095;24.065773;
1.2646912;28.414185;-87.9613;24.316544;
1.2697266;28.69046;-88.01686;24.576172;
1.274762;28.979858;-88.07157;24.841932;
1.2798585;29.28482;-88.12581;25.11732;
1.2848328;29.582275;-88.17789;25.392159;
1.2898682;29.897034;-88.2299;25.677073;
1.2949036;30.218048;-88.279236;25.9666;
1.3000001;30.54367;-88.32948;26.263548;
1.3049744;30.852234;-88.38239;26.554579;
1.3100404;31.17868;-88.44022;26.852077;
1.3150147;31.504639;-88.50155;27.143692;
1.3201417;31.841736;-88.56909;27.444443;
1.325116;32.16086;-88.63644;27.734375;
1.3301516;32.49356;-88.707;28.026299;
1.335187;32.823456;-88.7784;28.31799;
1.3402834;33.15094;-88.85197;28.61482;
1.3452576;33.45819;-88.92496;28.906363;
1.350293;33.778595;-89.001434;29.205885;
1.3553284;34.096344;-89.0841;29.51062;
1.3604249;34.415955;-89.17111;29.825762;
1.3653992;34.708313;-89.259544;30.139513;
1.3704346;35.003845;-89.35135;30.463562;
1.37547;35.289856;-89.44522;30.78778;
1.3805665;35.57422;-89.53978;31.109219;
1.3855408;35.83612;-89.63324;31.412209;
1.3905762;36.11847;-89.73139;31.706245;
1.3956116;36.414917;-89.83814;31.987597;
1.4007081;36.736908;-89.95686;32.259262;
1.4056826;37.06009;-90.08324;32.509613;
1.4107789;37.42282;-90.22001;32.745853;
1.4157532;37.801056;-90.35833;32.94831;
1.4208498;38.213135;-90.50743;33.12217;
1.425824;38.618256;-90.66357;33.261086;
1.4308594;39.043304;-90.83162;33.376568;
1.4358948;39.459198;-91.006584;33.475037;
1.4409913;39.86487;-91.19229;33.56443;
1.4459656;40.230743;-91.38232;33.64879;
1.451001;40.59561;-91.58081;33.73619;
1.4560364;40.946564;-91.78004;33.82864;
1.4611329;41.291107;-91.97114;33.930294;
1.4661072;41.60086;-92.139626;34.04016;
1.4711426;41.904724;-92.28171;34.164112;
1.476178;42.17099;-92.39037;34.30418;
1.4812745;42.392395;-92.46121;34.461514;
1.486249;42.53369;-92.49153;34.631756;
1.4912843;42.614014;-92.48172;34.81876;
1.4963197;42.613617;-92.43022;35.01849;
1.5014162;42.525208;-92.33655;35.231182;
1.5063905;42.34207;-92.20315;35.44845;
1.5114564;42.080505;-92.02611;35.677658;
1.5164309;41.74881;-91.811935;35.91087;
1.5215577;41.339203;-91.552956;36.155922;
1.526532;40.86841;-91.26259;36.397823;
1.5315675;40.33264;-90.92819;36.640625;
1.5366029;39.72519;-90.54876;36.877914;
1.5416993;39.03247;-90.11514;37.108463;
1.5466737;38.27466;-89.6394;37.322533;
1.551709;37.437317;-89.106186;37.522778;
1.5567445;36.52841;-88.529305;37.702854;
1.5618409;35.542877;-87.91278;37.860348;
1.5668153;34.529327;-87.29383;37.98078;
1.5718507;33.453033;-86.6646;38.059673;
1.576886;32.33783;-86.03676;38.085213;
1.5819825;31.176666;-85.40975;38.050762;
1.5869569;30.03302;-84.81143;37.955746;
1.5919923;28.873718;-84.21995;37.802315;
1.5970277;27.73352;-83.63899;37.60322;
1.6021241;26.608643;-83.06345;37.36945;
1.6070985;25.556091;-82.517555;37.12124;
1.6121644;24.50061;-81.98679;36.857555;
1.6171387;23.48581;-81.495155;36.587307;
1.6222657;22.452026;-81.023;36.29517;
1.6272401;21.470734;-80.59716;35.990856;
1.6322755;20.466583;-80.19357;35.65977;
1.6372803;19.47171;-79.81689;35.306458;
1.6424073;18.452637;-79.45152;34.922462;
1.6473817;17.493103;-79.115875;34.525867;
1.6524171;16.514557;-78.794754;34.10437;
