unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
8.54493E-4;0.015976;-0.056946;0.036972;
0.005828858;0.026657;-0.053741;0.040176;
0.010955811;0.033066;-0.052673;0.043381;
0.015930176;0.039474;-0.052673;0.043381;
0.020965576;0.042679;-0.047333;0.038040;
0.026000975;0.048019;-0.047333;0.031631;
0.03109741;0.049088;-0.052673;0.025223;
0.036071774;0.051224;-0.065491;0.020950;
0.041107174;0.048019;-0.074036;0.009201;
0.046142574;0.042679;-0.075104;0.002792;
0.051239014;0.036270;-0.075104;-0.005753;
0.05621338;0.030930;-0.077240;-0.014297;
0.06124878;0.031998;-0.076172;-0.019638;
0.0663147;0.029861;-0.074036;-0.018570;
0.071380615;0.031998;-0.069763;-0.017502;
0.07635498;0.034134;-0.064423;-0.015366;
0.08139038;0.035202;-0.058014;-0.007889;
0.08642578;0.035202;-0.054810;-0.007889;
0.09152222;0.040543;-0.048401;0.000656;
0.09649658;0.042679;-0.039856;0.007065;
0.10156249;0.045883;-0.035583;0.010269;
0.10653686;0.049088;-0.029175;0.013474;
0.11166381;0.050156;-0.028107;0.015610;
0.11663818;0.048019;-0.025970;0.018814;
0.121673584;0.041611;-0.028107;0.016678;
0.12670898;0.033066;-0.028107;0.014542;
0.13180542;0.020248;-0.023834;0.013474;
0.13677979;0.009567;-0.024902;0.009201;
0.14181519;0.003159;-0.023834;0.002792;
0.14685059;-0.006454;-0.025970;-0.005753;
0.15194702;-0.012863;-0.025970;-0.010025;
0.15692139;-0.017136;-0.027039;-0.010025;
0.16195677;-0.014999;-0.023834;-0.012161;
0.16696166;-0.014999;-0.018494;-0.010025;
0.17208862;-0.017136;-0.005676;-0.011093;
0.17706934;-0.016068;0.010345;-0.006821;
0.18210474;-0.013931;0.027435;-0.000412;
0.18714014;-0.012863;0.056274;0.007065;
0.19223657;-0.011795;0.079773;0.015610;
0.19721094;-0.120995;0.961355;0.247300;
0.20227686;-0.093586;0.963459;0.250974;
0.20725122;-0.098629;0.957989;0.269313;
0.21237817;-0.105900;0.962250;0.250720;
0.21735254;-0.113637;0.964726;0.237467;
0.22238794;-0.142091;0.963478;0.226979;
0.22742334;-0.155284;0.961548;0.226524;
0.23251978;-0.177458;0.961494;0.209852;
0.23749414;-0.181703;0.962725;0.200360;
0.24252954;-0.195505;0.958543;0.207302;
0.24756494;-0.205301;0.959271;0.194039;
0.25266138;-0.203911;0.958254;0.200422;
0.25763574;-0.230516;0.952021;0.201291;
0.26267114;-0.230516;0.952021;0.201291;
0.26770654;-0.229752;0.957362;0.175136;
0.27280298;-0.231636;0.956644;0.176572;
0.27777734;-0.240243;0.947773;0.209784;
0.2828127;-0.242596;0.937914;0.247919;
