unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
Timestamp;Azimuth;Pitch;Roll;
0.8216553;38.992798;-92.00278;29.848978;
0.8266296;39.58313;-92.33836;30.014006;
0.831665;40.19409;-92.677246;30.170584;
0.8367004;40.790863;-93.01055;30.315063;
0.8417968;41.371185;-93.33997;30.446896;
0.84677124;41.896545;-93.647995;30.558332;
0.85180664;42.420105;-93.942894;30.654652;
0.85684204;42.916626;-94.21517;30.734274;
0.8619385;43.38867;-94.46488;30.800104;
0.8669128;43.804504;-94.68135;30.850964;
0.8719482;44.22397;-94.872925;30.892292;
0.8769836;44.6221;-95.038574;30.925003;
0.88208;45.003143;-95.178;30.951298;
0.88705444;45.33496;-95.28829;30.96965;
0.89212036;45.668884;-95.37345;30.98271;
0.89709467;45.983887;-95.43014;30.9891;
0.9022217;46.301147;-95.46406;30.990383;
0.907196;46.596558;-95.47746;30.986305;
0.9122314;46.91989;-95.47508;30.978014;
0.9172668;47.248596;-95.46001;30.965311;
0.9223632;47.57788;-95.423294;30.944202;
0.92733765;47.88733;-95.37353;30.914347;
0.93237305;48.215027;-95.309166;30.870733;
0.93740845;48.550232;-95.2234;30.80809;
0.9425049;48.90915;-95.123604;30.730955;
0.9474792;49.27118;-95.0149;30.641935;
0.9525146;49.66864;-94.89029;30.54365;
0.95751953;50.077698;-94.75082;30.441082;
0.9626464;50.500427;-94.59309;30.335861;
0.96762085;50.900513;-94.427795;30.238817;
0.97265625;51.307587;-94.25041;30.15227;
0.9776916;51.705383;-94.06615;30.079546;
0.9827881;52.09433;-93.87528;30.0225;
0.9879394;52.45865;-93.684715;29.982706;
0.99300534;52.825928;-93.48934;29.958862;
0.99797976;53.18112;-93.2955;29.947285;
1.0031067;53.531586;-93.0951;29.94657;
1.0080811;53.855713;-92.900406;29.952848;
1.0131165;54.183594;-92.70126;29.967253;
1.0181519;54.502136;-92.49953;29.990795;
1.0232483;54.81192;-92.29645;30.025612;
1.0282227;55.104065;-92.10125;30.069666;
1.033258;55.402557;-91.91565;30.12357;
1.0382935;55.70935;-91.750885;30.185055;
1.0433899;56.029358;-91.61612;30.251625;
1.0483643;56.35025;-91.517075;30.317148;
1.0533997;56.69229;-91.44499;30.385178;
1.0584351;57.036377;-91.393745;30.461996;
1.0635315;57.38333;-91.35098;30.565323;
1.0685059;57.709076;-91.31679;30.704643;
1.0735412;58.04135;-91.29273;30.894348;
1.0785766;58.37036;-91.28591;31.131243;
1.083673;58.6994;-91.299675;31.412027;
1.0886474;59.00708;-91.33028;31.717304;
1.0937134;59.32318;-91.37355;32.047066;
1.0986878;59.620026;-91.4214;32.382843;
1.1038146;59.90277;-91.46863;32.739407;
1.1087891;60.12973;-91.507126;33.096382;
1.1138245;60.319794;-91.53337;33.4705;
1.1188599;60.449768;-91.54198;33.858612;
1.1239563;60.507324;-91.53085;34.26575;
1.1289307;60.470886;-91.49848;34.67707;
1.1339661;60.36017;-91.441315;35.10501;
1.1390015;60.173157;-91.35698;35.54134;
1.1440979;59.915527;-91.24639;35.98823;
1.1490722;59.59735;-91.11483;36.42759;
1.1541076;59.23944;-90.95634;36.875774;
1.1591126;58.835754;-90.77069;37.330776;
1.1642394;58.369873;-90.55513;37.811195;
1.1692138;57.861664;-90.334625;38.29234;
1.1742493;57.32538;-90.1212;38.791115;
1.1792847;56.77536;-89.93805;39.29477;
1.1843811;56.225952;-89.79632;39.80262;
1.1893555;55.695923;-89.71316;40.293285;
1.1944213;55.193054;-89.69301;40.784225;
1.1993957;54.730377;-89.74365;41.256165;
1.2045227;54.298798;-89.87099;41.730076;
1.2094971;53.924805;-90.07293;42.17559;
1.2145325;53.631897;-90.35827;42.607063;
1.2195679;53.43701;-90.7254;43.016205;
1.2246643;53.348297;-91.18268;43.40723;
1.2296386;53.34857;-91.718735;43.76764;
1.234674;53.45587;-92.348404;44.10957;
1.2397094;53.656464;-93.06244;44.425034;
