unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
8.2397496E-4;0.282491;-0.958435;0.040002;
0.005859375;0.244245;-0.967378;0.067267;
0.010894775;0.223664;-0.972373;0.066823;
0.015991211;0.196989;-0.975392;0.099019;
0.020965576;0.136352;-0.977694;0.159757;
0.026000975;0.046954;-0.974102;0.221181;
0.03100586;-0.037790;-0.966648;0.253303;
0.036132813;-0.114684;-0.956850;0.266995;
0.041107174;-0.149390;-0.954788;0.257026;
0.046142578;-0.166182;-0.956624;0.239277;
0.05117798;-0.178735;-0.957777;0.225206;
0.056274414;-0.183624;-0.958859;0.216501;
0.06124878;-0.197761;-0.954059;0.225082;
0.06628418;-0.217693;-0.946042;0.240031;
0.07131958;-0.238207;-0.930339;0.278795;
0.076416016;-0.268176;-0.897791;0.349361;
0.08139038;-0.311160;-0.819397;0.481423;
0.08645629;-0.365611;-0.672080;0.643923;
0.091430664;-0.391640;-0.366223;0.844096;
0.09655761;-0.361306;0.133487;0.922843;
0.10153198;-0.283727;0.466512;0.837774;
0.10656738;-0.215293;0.687074;0.693958;
0.11160278;-0.144163;0.823867;0.548142;
0.11669921;-0.102317;0.890224;0.443884;
0.121673584;-0.081110;0.931302;0.355102;
0.12670898;-0.056326;0.957359;0.283358;
0.13174438;-0.027297;0.971628;0.234934;
0.1368408;-0.018441;0.982549;0.185090;
0.14181519;-0.013933;0.988011;0.153755;
0.14685059;-0.006819;0.990283;0.138901;
0.15188599;-0.003396;0.988901;0.148535;
0.1569824;-0.003344;0.986733;0.162318;
0.16195677;-0.006513;0.984134;0.177306;
0.16699219;-0.003382;0.981756;0.190114;
0.17202757;0.003148;0.975703;0.219073;
0.17712402;0.020023;0.966957;0.254152;
0.18209837;0.027338;0.964348;0.263223;
0.18716429;0.038488;0.961349;0.272628;
0.19213867;0.061149;0.958085;0.279884;
0.19726563;0.074499;0.950732;0.300930;
0.20223998;0.098456;0.941617;0.321969;
0.20727539;0.117067;0.932471;0.341750;
0.21231078;0.151856;0.906268;0.394485;
0.21740723;0.186641;0.877147;0.442469;
0.22238159;0.248455;0.829098;0.500866;
0.22741699;0.326065;0.746650;0.579824;
0.2324524;0.393932;0.635697;0.663857;
0.23754883;0.462336;0.452194;0.762736;
0.2425232;0.508904;0.201040;0.837018;
0.24755858;0.521576;-0.010718;0.853138;
0.25256348;0.496746;-0.243370;0.833075;
0.25769043;0.442031;-0.430851;0.786750;
0.2626648;0.409591;-0.528003;0.743941;
0.2677002;0.371617;-0.606702;0.702718;
0.27273557;0.363641;-0.637086;0.679622;
0.27783203;0.365138;-0.637186;0.678726;
0.2828064;0.382627;-0.598197;0.704100;
0.2878723;0.389132;-0.538744;0.747215;
0.29284668;0.390583;-0.430903;0.813491;
0.29797363;0.380074;-0.317568;0.868731;
0.302948;0.367942;-0.189558;0.910322;
0.30798337;0.358294;-0.092720;0.928993;
0.31301877;0.354424;-0.049759;0.933760;
0.31811523;0.344632;0.002230;0.938735;
0.3230896;0.338610;0.030101;0.940445;
0.32812497;0.340187;0.046825;0.939191;
0.3331604;0.350653;0.048372;0.935255;
0.33825684;0.352998;0.055611;0.933970;
0.3432312;0.348729;0.068346;0.934729;
0.34826657;0.341310;0.071741;0.937209;
0.353302;0.330690;0.064810;0.941511;
0.3583984;0.325074;0.055092;0.944083;
0.3633728;0.310144;0.050533;0.949346;
0.36840817;0.302629;0.048544;0.951871;
0.3734436;0.296559;0.048370;0.953789;
0.37854;0.301919;0.050376;0.952002;
0.38351437;0.312197;0.058169;0.948235;
0.38858032;0.331141;0.070646;0.940933;
0.3935547;0.356061;0.101702;0.928912;
0.3986816;0.378882;0.133816;0.915719;
0.40365598;0.396078;0.169033;0.902524;
0.40869138;0.413491;0.200121;0.888244;
0.4137268;0.419644;0.223287;0.879797;
0.4188232;0.424561;0.232059;0.875155;
0.42379758;0.425831;0.235013;0.873749;
0.428833;0.422780;0.229322;0.876737;
0.4338684;0.418762;0.216873;0.881819;
0.4389648;0.414779;0.203007;0.886987;
0.44393918;0.412146;0.182479;0.892657;
0.4489746;0.413780;0.163915;0.895499;
0.45401;0.420942;0.146195;0.895229;
0.45910642;0.430938;0.132680;0.892574;
0.46408078;0.444891;0.119634;0.887558;
0.4691162;0.457148;0.114708;0.881963;
0.4741516;0.467337;0.114265;0.876664;
0.47924802;0.474964;0.120710;0.871687;
0.48422238;0.479183;0.130024;0.868031;
0.48931885;0.480425;0.143700;0.865183;
0.4942932;0.480252;0.155688;0.863203;
0.49938965;0.477809;0.169772;0.861903;
0.504364;0.474366;0.181973;0.861314;
0.5093994;0.474485;0.190790;0.859339;
0.5144348;0.472926;0.198945;0.858348;
0.51953125;0.472599;0.202951;0.857590;
0.52450556;0.470675;0.203440;0.858532;
0.529541;0.470158;0.202387;0.859064;
0.5345764;0.471454;0.199206;0.859097;
0.5396728;0.472634;0.194375;0.859556;
0.5446472;0.474088;0.185603;0.860693;
