unit -> SI (m/s^2) 
Timestamp;minus Gx on the x-axis;minus Gy on the y-axis;minus Gz on the z-axis
0.0;0.27279663;9.558746;3.2424164;
0.005035401;-0.121154785;9.553986;3.2305145;
0.010070801;-0.81741333;9.543274;3.2697906;
0.015106201;-1.0054626;9.608734;3.0198517;
0.020141602;-0.9340515;9.671814;2.9044037;
0.025177002;-0.7852783;9.724182;2.855606;
0.030181883;-0.616272;9.855103;2.7925262;
0.035247803;-0.48416138;9.858673;2.8139496;
0.040283203;-0.30682373;9.732513;2.8329926;
0.045318604;-0.1770935;9.793213;2.75206;
0.050354004;-0.0949707;9.801544;2.810379;
0.0553894;-0.056884766;9.762268;2.8139496;
0.0604248;-0.046173096;9.684906;2.8603668;
0.065460205;-0.048553467;9.623016;2.9484406;
0.070495605;-0.08544922;9.596832;2.9424896;
0.075531006;-0.07235718;9.488525;3.0258026;
0.080566406;-0.13424683;9.448059;3.0258026;
0.08560181;-0.061645508;9.395691;2.9532013;
0.09060668;-0.10449219;9.350464;3.0293732;
0.09567261;-0.048553467;9.314758;2.9996185;
0.10070801;-0.059265137;9.283813;2.9603424;
0.10574341;-0.033081055;9.300476;2.9746246;
0.1107788;-0.13305664;9.312378;2.8437042;
0.1158142;-0.15090942;9.349274;2.8627472;
0.1208496;-0.17114258;9.39093;2.8853607;
0.12588501;-0.19851685;9.45639;2.9781952;
0.13092041;-0.27944946;9.505188;2.9246368;
0.13595581;-0.3413391;9.595642;2.8579865;
0.14099121;-0.3925171;9.523041;2.8341827;
0.1460266;-0.39013672;9.5789795;2.8841705;
0.15106201;-0.5412903;9.64682;2.9282074;
0.1560974;-0.5258179;9.567078;2.8901215;
0.16113281;-0.61865234;9.526611;2.8960724;
0.1661682;-0.5555725;9.501617;2.9877167;
0.17120361;-0.5829468;9.396881;3.0555573;
0.176239;-0.60913086;9.402832;3.0388947;
0.18127441;-0.6281738;9.3480835;3.0579376;
0.1863098;-0.65078735;9.39212;3.169815;
0.1913147;-0.6365051;9.365936;3.226944;
0.1963806;-0.6793518;9.426636;3.2317047;
0.20141602;-0.661499;9.4956665;3.2828827;
0.20645142;-0.75790405;9.464722;3.2495575;
0.21148682;-0.75909424;9.480194;3.232895;
0.21652222;-0.7269592;9.481384;3.2031403;
0.2215576;-0.75909424;9.445679;3.2578888;
0.22659302;-0.7198181;9.493286;3.207901;
0.2316284;-0.74838257;9.438538;3.162674;
0.23666382;-0.69363403;9.414734;3.1710052;
0.2416992;-0.75076294;9.398071;3.0591278;
0.24673462;-0.7210083;9.361176;3.0900726;
0.2517395;-0.6329346;9.362366;3.0258026;
0.25680542;-0.6698303;9.330231;2.9781952;
0.26184082;-0.59484863;9.339752;3.00914;
0.26687622;-0.5555725;9.32785;3.0460358;
0.27191162;-0.4651184;9.337372;3.099594;
0.276947;-0.46273804;9.32309;3.1710052;
0.28198242;-0.40441895;9.309998;3.1769562;
0.28701782;-0.44726563;9.367126;3.342392;
0.2920227;-0.513916;9.417114;3.3388214;
0.29708862;-0.5984192;9.481384;3.4090424;
0.30212402;-0.58651733;9.545654;3.4364166;
0.30715942;-0.48773193;9.528992;3.489975;
0.3121948;-0.44369507;9.561127;3.464981;
0.31723022;-0.39013672;9.557556;3.4042816;
0.32226563;-0.3008728;9.494476;3.3769073;
0.32730103;-0.32110596;9.483765;3.3245392;
0.3323364;-0.25326538;9.354034;3.2709808;
0.33737183;-0.14614868;9.371887;3.2602692;
0.34240723;-0.15209961;9.346893;3.1769562;
0.34744263;-0.09020996;9.251678;3.143631;
0.352478;-0.04498291;9.162415;3.07341;
0.35751343;0.007385254;9.110046;3.1257782;
0.36254883;0.04309082;8.985077;3.13768;
0.3675842;0.060943604;8.977936;3.2186127;
0.3726196;0.08950806;8.827972;3.304306;
0.37765503;0.12045288;8.74585;3.323349;
0.38269043;0.13949585;8.720856;3.361435;
0.3877258;0.127594;8.695862;3.4102325;
0.3927307;0.052612305;8.797028;3.3828583;
0.39779663;0.0692749;9.050537;3.2947845;
0.40283203;-0.027130127;9.190979;3.2876434;
0.4078674;-0.059265137;9.421875;3.1424408;
0.41290283;-0.08068848;9.659912;3.0686493;
0.41793823;-0.110443115;9.850342;3.0388947;
0.42297363;-0.21517944;9.936035;2.8472748;
0.428009;-0.27111816;10.036011;2.7770538;
0.43304443;-0.30444336;10.058624;2.6854095;
0.43807983;-0.26992798;9.972931;2.636612;
0.4431152;-0.21517944;9.928894;2.6020966;
0.4481506;-0.15686035;9.90509;2.6270905;
0.45318604;-0.08306885;9.850342;2.5390167;
0.45822144;-0.009277344;9.871765;2.5164032;
0.4632568;0.09188843;9.882477;2.4521332;
0.4682922;0.16687012;9.9574585;2.4676056;
0.47332764;0.22518921;10.012207;2.4033356;
0.47836304;0.3156433;10.084808;2.3688202;
0.4833984;0.34777832;10.122894;2.360489;
0.4884338;0.43347168;10.153839;2.4628448;
0.49346924;0.5370178;10.147888;2.3819122;
0.49850464;0.6203308;10.166931;2.3081207;
0.50354004;0.69174194;10.1586;2.322403;
0.5085754;0.75601196;10.112183;2.3235931;
0.51361084;0.78100586;10.108612;2.3771515;
0.51864624;0.74768066;10.077667;2.3390656;
0.52368164;0.7107849;10.091949;2.2402802;
0.52871704;0.65722656;10.003876;2.2664642;
0.53375244;0.5822449;9.963409;2.2795563;
0.53878784;0.4072876;9.96698;2.168869;
0.54382324;0.39300537;9.911041;2.1605377;
0.5488586;0.33825684;9.9646;2.1450653;
0.553894;0.33706665;9.940796;2.0355682;
0.55892944;0.36801147;9.962219;1.9558258;
0.56396484;0.45013428;9.938416;1.8201447;
0.56900024;0.4477539;9.919373;1.8260956;
0.57403564;0.4477539;9.806305;1.6797028;
0.57907104;0.49893188;9.70871;1.642807;
0.5841064;0.46322632;9.625397;1.6975555;
0.5891418;0.5393982;9.474243;1.7380219;
0.5941467;0.62628174;9.373077;1.892746;
0.59921265;0.7429199;9.210022;1.8832245;
0.60424805;0.73220825;9.157654;1.9403534;
0.60928345;0.7952881;8.987457;1.9427338;
0.61431885;0.8666992;8.910095;1.9403534;
0.61935425;0.96310425;8.785126;1.8260956;
0.6243896;0.99523926;8.649445;1.8249054;
0.629425;1.0345154;8.463776;1.688034;
0.63446045;1.0880737;8.320953;1.7118378;
0.63949585;1.0880737;8.1614685;1.7368317;
0.64453125;1.06427;8.009125;1.6071014;
0.64956665;1.0726013;7.8401184;1.6773224;
0.65460205;1.0571289;7.8163147;1.5904388;
0.6596374;1.0595093;7.7056274;1.6249542;
0.6646728;1.1059265;7.5901794;1.5440216;
0.6697082;1.1820984;7.549713;1.4261932;
0.67474365;1.2237549;7.4116516;1.3404999;
0.67977905;1.3296814;7.4247437;1.2893219;
0.68481445;1.3665771;7.431885;1.1381683;
0.68984985;1.3499146;7.394989;0.9679718;
0.6948547;1.3903809;7.535431;0.8263397;
0.6999206;1.3749084;7.669922;0.67518616;
0.704956;1.2689819;7.8139343;0.48594666;
0.7099914;1.1618652;8.153137;0.37049866;
0.71502686;1.1511536;8.497101;0.36097717;
0.72006226;1.1118774;8.932709;0.28242493;
0.72509766;1.032135;9.396881;0.28837585;
0.73013306;1.0654602;9.920563;0.23957825;
0.7351379;1.1428223;10.503754;0.18482971;
0.7402038;1.2487488;10.956024;0.0027313232;
0.7452392;1.4248962;11.429718;-0.32218933;
0.75027466;1.526062;11.783203;-0.63401794;
0.75531006;1.7212524;11.987915;-0.8768158;
0.76034546;1.7474365;12.103363;-0.92085266;
0.76538086;1.8200378;12.08313;-0.79945374;
0.77041626;1.904541;11.876038;-0.51856995;
0.7754516;1.9902344;11.712982;-0.15437317;
0.780487;2.0937805;11.434479;0.19554138;
0.7855224;2.2949219;11.203583;0.475235;
0.79055786;2.4913025;11.029816;0.62638855;
0.79556274;2.680542;10.806061;0.7144623;
0.80062866;2.8424072;10.752502;0.6632843;
0.80566406;3.0554504;10.691803;0.45262146;
0.8106994;3.149475;10.60968;0.4823761;
0.8157348;3.2922974;10.568024;0.45381165;
0.8207702;3.3577576;10.453766;0.43595886;
0.82580566;3.4041748;10.460907;0.558548;
0.83084106;3.3898926;10.460907;0.4740448;
0.83587646;3.4279785;10.475189;0.50141907;
0.84091187;3.444641;10.503754;0.36573792;
0.84594727;3.3232422;10.491852;0.3014679;
0.8509826;3.2863464;10.4835205;0.15983582;
0.856018;3.1185303;10.4133;0.12055969;
0.8610534;3.0387878;10.318085;0.069381714;
0.86608887;2.9733276;10.181213;0.0622406;
0.87112427;2.9197693;10.085999;0.15983582;
0.87615967;2.8174133;9.924133;0.14079285;
0.88119507;2.7864685;9.83606;0.20149231;
0.8862304;2.6900635;9.692047;0.031295776;
0.8912658;2.6757813;9.618256;-0.052017212;
0.8962707;2.60437;9.571838;-0.07106018;
0.9013366;2.4924927;9.558746;0.013442993;
0.9063721;2.4674988;9.668243;0.09675598;
0.9114075;2.404419;9.944366;0.25743103;
0.9164429;2.385376;10.337128;0.21220398;
0.9214783;2.4913025;10.658478;0.17173767;
0.9265136;2.4353638;10.939362;0.06462097;
0.931549;2.288971;11.18335;-0.20793152;
0.9365844;2.1770935;11.360687;-0.43763733;
0.9416199;1.9461975;11.470184;-0.4650116;
0.9466553;1.6891174;11.548737;-0.563797;
0.9516907;1.5177307;11.588013;-0.33528137;
0.9566955;1.423706;11.620148;-0.072250366;
0.9617614;1.1523438;11.530884;0.12651062;
0.9667968;1.0975952;11.423767;0.23124695;
0.9718322;1.0428467;11.31189;0.3585968;
0.9768676;0.98690796;11.138123;0.3752594;
0.9819031;1.032135;11.052429;0.26219177;
0.9871155;1.1130676;10.812012;0.22529602;
0.9921509;1.2511292;10.626343;0.12413025;
0.9971557;1.4356079;10.526367;0.12413025;
1.0022217;1.6010437;10.3359375;-0.042495728;
1.0072571;1.743866;10.169312;-0.23173523;
1.0122925;1.8581238;10.006256;-0.19841003;
1.0173278;1.9414368;9.64444;-0.1519928;
1.0223633;2.0759277;9.38736;-0.26387024;
1.0273987;2.2782593;9.118378;-0.23530579;
1.0324341;2.4841614;8.892242;-0.41383362;
1.0374695;2.7602844;8.6185;-0.4400177;
1.0425049;3.1530457;8.524475;-0.6697235;
1.0475403;3.4291687;8.42926;-0.81492615;
1.0525757;3.5089111;8.409027;-1.0874786;
1.057611;3.380371;8.42688;-1.551651;
1.0626465;3.5708008;8.436401;-1.6242523;
1.0676819;4.040924;8.639923;-1.6920929;
1.0727173;4.78598;8.769653;-1.7039948;
1.0777527;5.547699;8.864868;-1.8230133;
1.0827881;6.267761;8.777985;-1.9896393;
1.0878235;7.0128174;8.645874;-1.949173;
1.0928588;7.338928;8.304291;-1.8718109;
1.0978638;7.394867;7.8674927;-1.6766205;
1.1029296;7.4448547;7.4104614;-1.423111;
1.107965;7.371063;7.1212463;-1.1803131;
1.1130004;7.2841797;6.959381;-1.0779572;
1.1180359;7.163971;6.8582153;-0.98631287;
1.1230713;7.1937256;6.882019;-1.0886688;
1.1281067;7.291321;7.0212708;-1.2933807;
1.1331421;7.441284;7.1533813;-1.6242523;
1.1381775;7.517456;7.195038;-1.7611237;
1.1432129;7.618622;7.20813;-1.8813324;
1.1482483;7.368683;7.036743;-1.8253937;
1.1532837;6.9747314;6.7939453;-1.6825714;
1.1582886;6.714081;6.4416504;-1.3362274;
1.1633545;6.549835;5.9429626;-1.0636749;
1.1683898;6.4629517;5.4466553;-0.8208771;
1.1734252;6.491516;4.983673;-0.7923126;
1.1784606;6.4177246;4.4992676;-0.9077606;
