unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
8.2397397E-4;-0.023544;0.033844;0.007065;
0.0059204097;-0.055588;-0.014221;0.008133;
0.010894774;-0.079086;-0.056946;0.017746;
0.015930176;-0.694504;-0.696574;0.180137;
0.020935057;-0.605209;-0.765743;0.217624;
0.026062012;-0.503837;-0.835757;0.218307;
0.031036375;-0.414553;-0.881977;0.224194;
0.036071774;-0.321960;-0.927029;0.192244;
0.041107174;-0.243142;-0.956409;0.161755;
0.04620361;-0.172002;-0.979061;0.108882;
0.051177975;-0.117335;-0.991087;0.063083;
0.05621338;-0.094280;-0.995524;0.006605;
0.06124878;-0.073128;-0.996819;-0.031691;
0.066345215;-0.080171;-0.991035;-0.106871;
0.07131958;-0.097464;-0.985420;-0.139455;
0.07638549;-0.118922;-0.977554;-0.173911;
0.08135986;-0.138133;-0.967049;-0.213858;
0.08648682;-0.169253;-0.942273;-0.288921;
0.09146118;-0.018204;-0.060150;-0.027115;
0.09649658;-0.018204;-0.027039;-0.026047;
0.101501465;-0.021408;0.010345;-0.021774;
0.10662841;-0.023544;0.042389;-0.014297;
0.11160278;-0.025681;0.070160;-0.012161;
0.11663818;-0.257682;0.963993;-0.065707;
0.121673584;-0.255224;0.965799;-0.045753;
0.12677002;-0.236243;0.970882;-0.039707;
0.13174438;-0.236994;0.971083;-0.028838;
0.13677979;-0.224275;0.972868;-0.056826;
0.14181519;-0.213845;0.973807;-0.077274;
0.1469116;-0.209225;0.975362;-0.069957;
0.15188599;-0.189817;0.978722;-0.077923;
0.15692139;-0.169248;0.980777;-0.097112;
0.16195677;-0.139763;0.985779;-0.093303;
0.16705321;-0.134561;0.986986;-0.088044;
0.17202757;-0.113025;0.990721;-0.075484;
0.1770935;-0.096111;0.992601;-0.074201;
0.18206787;-0.090247;0.994091;-0.060318;
0.18719481;-0.078145;0.995571;-0.052265;
0.19216917;-0.072291;0.996767;-0.035060;
0.19720459;-0.078065;0.996679;-0.023156;
0.20223998;-0.004318;0.085114;-0.002548;
0.20733643;-0.005386;0.055206;-0.000412;
0.21231078;-0.003250;0.026367;0.001724;
0.21734619;-0.005386;-0.002472;0.007065;
0.22238159;-0.005386;-0.028107;0.010269;
0.22747803;-0.005386;-0.055878;0.014542;
0.23245238;-0.007523;-0.081512;0.016678;
0.23748778;-0.031063;-0.983210;0.179813;
0.2427003;-0.026869;-0.982926;0.182028;
0.24779674;-0.000343;-0.986314;0.164881;
0.2527711;0.007095;-0.988230;0.152809;
0.2578065;-0.007380;-0.985910;0.167115;
0.2628419;-0.021449;-0.982011;0.187601;
0.26793835;-0.028784;-0.970513;0.239323;
0.2729127;-0.015430;-0.954063;0.299210;
0.27797863;0.007913;-0.911977;0.410165;
0.282953;-0.000391;-0.850884;0.525354;
0.28807992;0.049980;-0.739191;0.671639;
0.29305428;0.010635;-0.056946;0.076492;
0.2980897;0.015976;-0.038788;0.079697;
0.3031251;0.020248;-0.023834;0.082901;
0.30822152;0.025589;-0.011017;0.087173;
0.31319588;0.028793;0.000732;0.090378;
0.3182313;0.035202;0.009277;0.088242;
0.3232667;0.036270;0.015686;0.085037;
0.32836312;0.036270;0.015686;0.079697;
0.3333375;0.038406;0.015686;0.073288;
0.33837292;0.035202;0.015686;0.069016;
0.34340832;0.030930;0.012482;0.066879;
0.34850475;0.027725;0.002869;0.064743;
0.3534791;0.021317;-0.008881;0.062607;
0.35851452;0.015976;-0.020630;0.065811;
0.36351937;0.010635;-0.029175;0.071152;
0.36864635;0.005295;-0.036652;0.076492;
0.3736207;0.005295;-0.040924;0.085037;
0.3786866;0.060677;-0.380070;0.922965;
0.38366097;0.073707;-0.354906;0.931992;
0.38878796;0.126741;-0.324660;0.937301;
0.39376232;0.174774;-0.304974;0.936186;
0.39879772;0.239173;-0.272835;0.931857;
0.40383312;0.276477;-0.286630;0.917280;
0.40892956;0.343138;-0.300068;0.890065;
0.41390392;0.373355;-0.344995;0.861153;
0.41893932;0.408570;-0.411434;0.814735;
0.42397472;0.423320;-0.494136;0.759362;
0.42907116;0.407540;-0.579196;0.706005;
0.43404552;0.378851;-0.643931;0.664699;
0.43908092;0.325798;-0.727705;0.603573;
0.4441163;0.271845;-0.783256;0.559116;
0.44921276;0.238839;-0.809040;0.537039;
0.45418712;0.248940;-0.804189;0.539730;
0.45922253;0.280349;-0.799777;0.530813;
0.4642579;0.316357;-0.753982;0.575700;
0.46935436;0.367206;-0.692137;0.621374;
0.47432873;0.393656;-0.611785;0.686115;
0.47939464;0.445997;-0.493824;0.746475;
0.484369;0.476996;-0.386273;0.789473;
0.48949596;0.495808;-0.282600;0.821165;
0.49447033;0.513140;-0.209329;0.832388;
0.49950573;0.543934;-0.134696;0.828247;
0.5045411;0.550574;-0.112486;0.827173;
0.50963753;0.578682;-0.101070;0.809267;
0.5146119;0.597996;-0.101955;0.794988;
0.5196473;0.616815;-0.109893;0.779399;
0.5246827;0.622116;-0.132550;0.771623;
0.52977914;0.635563;-0.142809;0.758726;
0.5347535;0.650720;-0.144533;0.745436;
0.5397889;0.637038;-0.134168;0.759066;
0.5447938;0.630673;-0.057649;0.773904;
0.54992074;0.620192;-0.014803;0.784310;
0.5548951;0.609311;0.049948;0.791357;
0.55993056;0.602969;0.081565;0.793584;
0.56496596;0.602122;0.101254;0.791957;
0.5700624;0.603458;0.105683;0.790360;
0.5750367;0.604076;0.098783;0.790781;
0.5801026;0.600358;0.103266;0.793036;
0.585077;0.602957;0.094119;0.792203;
