unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
8.8500895E-4;-0.908492;-0.283370;0.307155;
0.005859375;-0.947637;-0.224735;0.226888;
0.010894774;-0.978428;-0.148750;0.143359;
0.015930174;-0.991402;0.022181;0.128954;
0.021026611;-0.957787;0.234575;0.166188;
0.026000975;-0.855357;0.450012;0.256619;
0.031036375;-0.710378;0.611794;0.347952;
0.036071774;-0.550832;0.721587;0.419400;
0.04116821;-0.350424;0.798023;0.490267;
0.046142574;-0.089381;0.704504;0.704049;
0.051177975;0.037249;0.648337;0.760442;
0.056213375;0.125783;0.628214;0.767806;
0.061309814;0.227549;0.617129;0.753242;
0.06628418;0.028793;0.047729;0.058334;
0.07131958;0.028793;0.013550;0.036972;
0.07635497;0.024521;-0.018494;0.025223;
0.081451416;0.024521;-0.051605;0.024155;
0.08642578;0.024521;-0.087921;0.028427;
0.09149169;0.232182;-0.941065;0.245944;
0.096466064;0.221918;-0.951544;0.212876;
0.10159301;0.224196;-0.958718;0.174918;
0.10656738;0.257119;-0.954477;0.151205;
0.11160278;0.274152;-0.953959;0.121666;
0.11663818;0.286985;-0.950063;0.122551;
0.12173461;0.315122;-0.942112;0.114552;
0.12670898;0.326622;-0.938646;0.110730;
0.13174438;0.337161;-0.937261;0.088684;
0.13677979;0.351250;-0.934718;0.054083;
0.14187622;0.340423;-0.940254;0.005816;
0.14685059;0.031998;-0.085785;-0.004684;
0.15188599;0.023453;-0.064423;-0.007889;
0.15692139;0.014908;-0.041992;-0.010025;
0.16201782;0.010635;-0.022766;-0.007889;
0.16699219;0.003159;0.001801;-0.004684;
0.17202757;-0.004318;0.023163;-0.002548;
0.17706299;-0.010727;0.044525;-0.002548;
0.18215942;-0.019272;0.060547;-0.001480;
0.18713379;-0.025681;0.072296;-0.004684;
0.1921997;-0.029953;0.078705;-0.006821;
0.19717407;-0.034225;0.080841;-0.011093;
0.20230103;-0.034225;0.082977;-0.014297;
0.20727539;-0.031021;0.081909;-0.015366;
0.21231078;-0.023544;0.076569;-0.016434;
0.21734619;-0.021408;0.070160;-0.017502;
0.22244261;-0.017136;0.061615;-0.018570;
0.22741699;-0.016068;0.050934;-0.019638;
0.23245238;-0.012863;0.037048;-0.021774;
0.23748778;-0.010727;0.028503;-0.021774;
0.24258421;-0.006454;0.016754;-0.022842;
0.24755858;-0.006454;0.010345;-0.020706;
0.252594;-0.005386;0.003937;-0.018570;
0.25759888;-0.004318;-0.003540;-0.012161;
0.26272583;-0.005386;-0.004608;-0.006821;
0.2677002;-0.002182;-0.005676;-0.001480;
0.2727784;-0.001114;-0.005676;0.002792;
0.27778327;0.001022;-0.000336;0.009201;
0.28291023;0.001022;0.007141;0.014542;
0.2878846;0.001022;0.013550;0.018814;
0.2929505;-0.000046;0.017822;0.023087;
0.29792488;-0.000046;0.027435;0.027359;
0.30305183;-0.001114;0.040253;0.032700;
0.3080262;-0.003250;0.048798;0.035904;
0.3130616;-0.004318;0.057343;0.035904;
0.31806648;-0.009659;0.061615;0.031631;
0.32319343;-0.014999;0.064819;0.029495;
0.3281678;-0.018204;0.063751;0.022018;
0.3332032;-0.025681;0.061615;0.013474;
0.33823863;-0.033157;0.058411;0.007065;
0.34333503;-0.038498;0.052002;-0.000412;
0.3483094;-0.039566;0.046661;-0.004684;
0.3533448;-0.038498;0.037048;-0.006821;
0.35834968;-0.034225;0.023163;-0.006821;
0.36347663;-0.026749;0.007141;-0.001480;
0.368451;-0.017136;-0.019562;0.002792;
0.3734864;-0.002182;-0.043060;0.007065;
0.3785218;0.011703;-0.071899;0.011337;
0.38361824;0.251535;-0.958744;0.132442;
0.3885926;0.301810;-0.943789;0.134809;
0.39365852;0.306605;-0.944973;0.114102;
0.39863288;0.305640;-0.946467;0.103844;
0.40375984;0.297622;-0.951469;0.078284;
0.4087342;0.276771;-0.959027;0.060535;
0.41376963;0.268611;-0.962317;0.042345;
0.418805;0.238528;-0.971073;0.011015;
0.42390144;0.225672;-0.974147;-0.010439;
0.4288758;0.198159;-0.978094;-0.063751;
0.43391123;0.235628;-0.968025;-0.086069;
0.4389161;0.019180;-0.078308;-0.007889;
0.44404307;0.019180;-0.059082;-0.012161;
0.4490174;0.019180;-0.039856;-0.012161;
0.4540528;0.020248;-0.025970;-0.012161;
0.4590882;0.019180;-0.013153;-0.015366;
0.46418467;0.017044;-0.002472;-0.016434;
0.469159;0.011703;0.005005;-0.020706;
0.4741944;0.008499;0.010345;-0.023911;
0.4792298;0.004227;0.010345;-0.026047;
0.48432627;0.001022;0.012482;-0.031387;
0.4893006;-0.000046;0.011414;-0.035660;
0.49436653;0.001022;0.013550;-0.039932;
0.4993409;0.002090;0.011414;-0.042068;
0.50446784;0.003159;0.011414;-0.046341;
0.5094422;0.009567;0.014618;-0.047409;
0.5144776;0.013840;0.014618;-0.044205;
0.519513;0.019180;0.023163;-0.039932;
0.52460945;0.025589;0.028503;-0.036728;
0.5295838;0.027725;0.032776;-0.031387;
0.5346192;0.030930;0.038116;-0.022842;
0.5396546;0.033066;0.039185;-0.018570;
0.54475105;0.035202;0.044525;-0.013229;
0.5497254;0.034134;0.046661;-0.008957;
0.5547608;0.035202;0.053070;-0.006821;
0.5597962;0.034134;0.053070;-0.001480;
0.56489265;0.034134;0.052002;0.004929;
0.569867;0.036270;0.049866;0.010269;
0.57490236;0.035202;0.047729;0.014542;
0.5799378;0.036270;0.043457;0.017746;
0.58503425;0.030930;0.038116;0.017746;
0.5900086;0.028793;0.035980;0.018814;
0.59507453;0.025589;0.030640;0.016678;
0.6000489;0.024521;0.027435;0.012405;
0.60517585;0.024521;0.031708;0.007065;
0.6101502;0.021317;0.031708;0.001724;
0.6151856;0.022385;0.034912;0.000656;
0.6201905;0.020248;0.034912;0.000656;
0.6253174;0.020248;0.033844;0.003860;
0.6302918;0.018112;0.038116;0.004929;
0.6353272;0.015976;0.041321;0.003860;
0.6403626;0.013840;0.044525;0.008133;
0.64545906;0.008499;0.052002;0.011337;
0.65043336;0.007431;0.055206;0.013474;
0.6554688;0.009567;0.058411;0.015610;
0.6605042;0.007431;0.059479;0.015610;
0.66560066;0.008499;0.063751;0.014542;
0.670575;0.003159;0.058411;0.015610;
0.6756104;0.002090;0.054138;0.013474;
0.6806458;-0.001114;0.047729;0.014542;
0.68574226;-0.002182;0.042389;0.013474;
0.6907166;-0.005386;0.038116;0.015610;
0.6957825;-0.008591;0.028503;0.013474;
0.7007569;-0.014999;0.021027;0.012405;
0.70588386;-0.018204;0.014618;0.014542;
0.7108582;-0.018204;0.009277;0.014542;
0.7158936;-0.017136;0.010345;0.013474;
0.720929;-0.016068;0.010345;0.011337;
0.72602546;-0.014999;0.012482;0.011337;
0.7309998;-0.013931;0.015686;0.012405;
0.7360352;-0.010727;0.019958;0.013474;
0.7410706;-0.010727;0.023163;0.013474;
0.74616706;-0.010727;0.024231;0.014542;
0.7511414;-0.013931;0.026367;0.013474;
0.7561768;-0.011795;0.027435;0.015610;
0.7612122;-0.011795;0.028503;0.012405;
0.76630867;-0.007523;0.027435;0.010269;
0.77128303;-0.003250;0.030640;0.009201;
0.77631843;0.002090;0.030640;0.009201;
0.78135383;0.010635;0.031708;0.011337;
0.78645027;0.018112;0.026367;0.014542;
0.79142463;0.023453;0.027435;0.017746;
0.79649055;0.033066;0.026367;0.024155;
0.8014649;0.039474;0.031708;0.030563;
0.80659187;0.042679;0.030640;0.041245;
0.81156623;0.042679;0.037048;0.048721;
0.81660163;0.040543;0.042389;0.056198;
0.82163703;0.039474;0.043457;0.061539;
0.82673347;0.034134;0.054138;0.067947;
0.83170784;0.030930;0.059479;0.067947;
0.83674324;0.024521;0.061615;0.067947;
0.8417786;0.020248;0.063751;0.070084;
0.8468751;0.013840;0.066956;0.070084;
0.85184944;0.008499;0.059479;0.067947;
0.85688484;0.004227;0.061615;0.064743;
0.86192024;0.001022;0.059479;0.058334;
0.8670167;-0.003250;0.054138;0.048721;
0.87199104;-0.005386;0.048798;0.041245;
0.8770264;-0.007523;0.047729;0.034836;
0.8820313;-0.012863;0.044525;0.028427;
0.8871583;-0.016068;0.040253;0.025223;
0.89213264;-0.020340;0.035980;0.025223;
0.89719856;-0.028885;0.035980;0.028427;
0.9021729;-0.038498;0.034912;0.034836;
0.9072999;-0.056656;0.029572;0.042313;
0.91227424;-0.083359;0.012482;0.047653;
0.9173096;-0.907330;0.056146;0.416654;
0.92234504;-0.930870;0.035274;0.363645;
0.9274414;-0.933446;-0.032818;0.357213;
