unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
8.8501E-4;-0.157717;-0.980915;0.113717;
0.005859375;-0.116907;-0.976219;0.182563;
0.010925293;-0.076188;-0.968072;0.238815;
0.015899658;-0.021726;-0.937575;0.347103;
0.021026611;-0.007952;-0.894530;0.446938;
0.026000975;-0.045366;-0.848465;0.527303;
0.031036375;-0.001114;-0.069763;0.059402;
0.036071774;-0.002182;-0.066559;0.057266;
0.04116821;-0.003250;-0.067627;0.051926;
0.046142574;-0.004318;-0.061218;0.041245;
0.05117798;-0.003250;-0.050537;0.032700;
0.05621338;-0.005386;-0.029175;0.022018;
0.061309814;-0.007523;-0.001404;0.017746;
0.06628418;-0.007523;0.033844;0.014542;
0.07131958;-0.007523;0.074432;0.015610;
0.07635498;-0.042801;0.989377;0.138926;
0.081451416;-0.015872;0.989444;0.144042;
0.08642578;0.017280;0.985529;0.168622;
0.09146118;0.030606;0.979617;0.198528;
0.09649658;0.035982;0.978186;0.204589;
0.10159301;0.024661;0.980772;0.193592;
0.10656738;0.014058;0.982945;0.183363;
0.1116333;0.010465;0.986244;0.164964;
0.11660766;0.017328;0.988158;0.152458;
0.12173461;0.031425;0.988261;0.149507;
0.12670898;0.028614;0.987774;0.153242;
0.13174438;0.025972;0.988098;0.151617;
0.13677979;0.023635;0.986649;0.161135;
0.14187622;0.038446;0.981569;0.187202;
0.14685059;0.037663;0.973546;0.225367;
0.15188599;0.037349;0.964621;0.260980;
0.15692139;0.006033;0.949821;0.312735;
0.16201782;-0.007781;0.922841;0.385103;
0.16699219;0.017200;0.867271;0.497539;
0.17202757;0.030431;0.789137;0.613463;
0.17706299;0.007431;0.060547;0.072220;
0.18215942;0.008499;0.043457;0.077560;
0.18713379;0.006363;0.027435;0.085037;
0.19216917;0.008499;0.012482;0.086105;
0.19720459;0.011703;-0.001404;0.085037;
0.20230103;0.014908;-0.009949;0.079697;
0.20727539;0.019180;-0.018494;0.075424;
0.21234131;0.022385;-0.024902;0.066879;
0.21731567;0.022385;-0.019562;0.061539;
0.22244261;0.024521;-0.006744;0.054062;
0.22741699;0.024521;0.014618;0.045517;
0.2324524;0.019180;0.033844;0.041245;
0.23748778;0.014908;0.049866;0.035904;
0.24258421;0.013840;0.066956;0.038040;
0.24755858;0.008499;0.082977;0.042313;
0.252594;0.037282;0.910914;0.410907;
0.2576294;-0.000345;0.930296;0.366811;
0.26272583;-0.021681;0.952541;0.303637;
0.2677002;-0.041074;0.956250;0.289652;
0.27273557;-0.039873;0.967889;0.248194;
0.277771;-0.033017;0.966950;0.252821;
0.2828674;-0.033441;0.972725;0.229540;
0.2878418;-0.020737;0.979203;0.201818;
0.29287717;0.006900;0.985379;0.170237;
0.2979126;0.015316;0.991393;0.130017;
0.303009;0.041972;0.996453;0.072938;
0.30798337;0.045143;0.998872;0.014701;
0.31304932;0.091118;0.993719;-0.064959;
0.31802368;0.011703;0.091522;-0.013229;
0.3231506;0.011703;0.082977;-0.018570;
0.32812497;0.014908;0.072296;-0.020706;
0.3331604;0.015976;0.065887;-0.019638;
0.3381958;0.020248;0.062683;-0.019638;
0.3432922;0.022385;0.059479;-0.015366;
0.34826657;0.026657;0.059479;-0.011093;
0.353302;0.026657;0.057343;-0.005753;
0.3583374;0.030930;0.060547;-0.000412;
0.3634338;0.030930;0.058411;0.004929;
0.36840817;0.033066;0.056274;0.007065;
0.3734436;0.031998;0.060547;0.010269;
0.378479;0.033066;0.066956;0.008133;
0.3835754;0.033066;0.070160;0.008133;
0.38854977;0.029861;0.069092;0.007065;
0.3935852;0.021317;0.062683;0.007065;
0.39859006;0.017044;0.065887;0.002792;
0.40371704;0.013840;0.065887;-0.001480;
0.40869138;0.009567;0.068024;-0.000412;
0.4137573;0.010635;0.072296;-0.002548;
0.41873166;0.011703;0.072296;-0.005753;
0.42385864;0.014908;0.074432;-0.005753;
0.428833;0.017044;0.071228;-0.005753;
0.4338684;0.020248;0.065887;-0.005753;
0.4389038;0.023453;0.058411;-0.005753;
0.44400024;0.025589;0.048798;-0.010025;
0.4489746;0.025589;0.043457;-0.011093;
0.45401;0.023453;0.038116;-0.016434;
0.45904538;0.019180;0.035980;-0.017502;
0.46414185;0.022385;0.032776;-0.018570;
0.4691162;0.022385;0.030640;-0.016434;
0.4741516;0.020248;0.032776;-0.008957;
0.47918698;0.018112;0.038116;0.000656;
0.48428345;0.018112;0.050934;0.012405;
0.4892578;0.012772;0.065887;0.025223;
0.4942932;0.011703;0.079773;0.034836;
0.49932858;0.111687;0.893784;0.434369;
0.50442505;0.095438;0.869216;0.485134;
0.5093994;0.108913;0.844238;0.524786;
0.51446533;0.125647;0.834387;0.536667;
0.5194397;0.146936;0.816630;0.558145;
0.52456665;0.139709;0.797645;0.586723;
0.529541;0.013840;0.072296;0.059402;
0.5345764;0.011703;0.055206;0.057266;
0.5396118;0.011703;0.039185;0.051926;
0.5447082;0.011703;0.025299;0.047653;
0.5496826;0.014908;0.012482;0.043381;
0.554718;0.017044;0.001801;0.040176;
0.5597534;0.019180;-0.001404;0.040176;
0.56484985;0.022385;-0.005676;0.032700;
0.56982416;0.026657;-0.004608;0.030563;
0.5748596;0.029861;-0.006744;0.025223;
0.5798645;0.031998;-0.004608;0.024155;
0.5849914;0.029861;-0.003540;0.023087;
0.5899658;0.027725;-0.000336;0.018814;
0.5950012;0.021317;0.005005;0.013474;
0.60000604;0.015976;0.008209;0.012405;
0.60513306;0.008499;0.010345;0.009201;
