unit -> radians/second and measure the Angular speed around the X, Y and Z axis
Timestamp;x-axis;y-axis;z-axis;
8.5449195E-4;0.459300;-0.881613;-0.108640;
0.005889893;0.477677;-0.872286;-0.104606;
0.010925293;0.496584;-0.862292;-0.099282;
0.016021729;0.481256;-0.866204;-0.134473;
0.020965576;0.465379;-0.865015;-0.187541;
0.026031494;0.444501;-0.861859;-0.244168;
0.03100586;0.427359;-0.840460;-0.333154;
0.036163326;0.397223;-0.809096;-0.433103;
0.041107174;0.031998;-0.062286;-0.047409;
0.046142574;0.027725;-0.045197;-0.045273;
0.051208496;0.023453;-0.035583;-0.037796;
0.05630493;0.022385;-0.037720;-0.028183;
0.061279293;0.021317;-0.041992;-0.018570;
0.0663147;0.021317;-0.058014;-0.008957;
0.07128906;0.025589;-0.075104;0.003860;
0.076416016;0.029861;-0.084717;0.014542;
0.08139038;0.036270;-0.088989;0.015610;
0.08642578;0.353688;-0.921750;0.159003;
0.09146118;0.379837;-0.906068;0.186455;
0.09655761;0.423634;-0.881597;0.208139;
0.10153198;0.045883;-0.083649;0.019882;
0.1065979;0.040543;-0.066559;0.018814;
0.11157226;0.039474;-0.053741;0.009201;
0.11669921;0.040543;-0.032379;-0.001480;
0.121673584;0.038406;-0.022766;-0.006821;
0.12670898;0.034134;-0.015289;-0.013229;
0.13174438;0.033066;-0.013153;-0.019638;
0.1368408;0.031998;-0.016357;-0.015366;
0.14181519;0.031998;-0.022766;-0.011093;
0.14685059;0.033066;-0.029175;-0.005753;
0.15188599;0.033066;-0.035583;-0.006821;
0.1569824;0.035202;-0.040924;-0.006821;
0.16195677;0.037338;-0.049469;-0.004684;
0.16699219;0.038406;-0.056946;-0.006821;
0.17202757;0.038406;-0.064423;0.002792;
0.17712402;0.035202;-0.060150;0.007065;
0.18209837;0.037338;-0.048401;0.012405;
0.18713379;0.038406;-0.030243;0.020950;
0.19216917;0.036270;-0.011017;0.025223;
0.19726563;0.031998;-0.001404;0.023087;
0.20223998;0.026657;-0.000336;0.024155;
0.20733643;0.027725;-0.005676;0.025223;
0.21228027;0.022385;-0.020630;0.026291;
0.21740723;0.026657;-0.050537;0.030563;
0.22238159;0.029861;-0.060150;0.023087;
0.22741699;0.027725;-0.060150;0.017746;
0.2324524;0.025589;-0.058014;0.010269;
0.23754883;0.024521;-0.051605;0.007065;
0.2425232;0.021317;-0.037720;0.002792;
0.24755858;0.018112;-0.031311;0.009201;
0.25256348;0.014908;-0.023834;0.015610;
0.25769043;0.012772;-0.021698;0.013474;
0.2626648;0.011703;-0.024902;0.009201;
0.2677002;0.009567;-0.034515;0.004929;
0.27273557;0.012772;-0.038788;0.000656;
0.27783203;0.012772;-0.050537;-0.005753;
0.2828064;0.015976;-0.065491;-0.010025;
0.2878418;0.018112;-0.076172;-0.012161;
0.29284668;0.025589;-0.075104;-0.011093;
0.29797363;0.024521;-0.067627;-0.005753;
0.302948;0.025589;-0.072968;-0.001480;
0.30801392;0.025589;-0.078308;0.002792;
0.31298828;0.023453;-0.080444;0.007065;
0.31811523;0.023453;-0.079376;0.012405;
0.3230896;0.020248;-0.072968;0.018814;
0.32812497;0.022385;-0.068695;0.022018;
0.33312988;0.022385;-0.062286;0.028427;
0.33825684;0.024521;-0.067627;0.027359;
0.3432312;0.029861;-0.062286;0.026291;
0.34826657;0.026657;-0.063354;0.023087;
0.353302;0.028793;-0.060150;0.022018;
0.3583984;0.025589;-0.050537;0.016678;
0.3633728;0.021317;-0.041992;0.015610;
0.36840817;0.017044;-0.031311;0.015610;
0.3734436;0.011703;-0.013153;0.011337;
0.37854;0.006363;0.010345;0.012405;
0.38351437;-0.000046;0.033844;0.011337;
0.38854977;-0.004318;0.056274;0.014542;
0.3935852;-0.003250;0.071228;0.014542;
0.3986816;-0.007523;0.077637;0.020950;
0.40365598;-0.004318;0.073364;0.020950;
0.4087219;0.001022;0.063751;0.022018;
0.4136963;0.003159;0.055206;0.020950;
0.4188232;0.008499;0.042389;0.022018;
0.42379758;0.011703;0.033844;0.012405;
0.428833;0.011703;0.033844;0.004929;
0.4338684;0.014908;0.029572;0.004929;
0.4389648;0.015976;0.024231;0.002792;
0.44393918;0.015976;0.024231;-0.007889;
0.4489746;0.020248;0.015686;-0.016434;
0.45401;0.020248;0.003937;-0.024979;
0.45910642;0.021317;-0.012085;-0.024979;
0.46408078;0.022385;-0.020630;-0.028183;
0.4691162;0.023453;-0.025970;-0.030319;
0.4741516;0.023453;-0.032379;-0.031387;
0.47924802;0.025589;-0.039856;-0.033524;
0.48422238;0.026657;-0.046265;-0.028183;
0.4892578;0.029861;-0.049469;-0.021774;
0.49426267;0.033066;-0.054810;-0.018570;
0.49938965;0.036270;-0.056946;-0.014297;
0.504364;0.038406;-0.059082;-0.012161;
0.50942993;0.044815;-0.064423;-0.013229;
0.5144043;0.046951;-0.062286;-0.012161;
0.51953125;0.048019;-0.054810;-0.014297;
0.52450556;0.049088;-0.047333;-0.011093;
0.529541;0.050156;-0.043060;-0.002548;
0.5345459;0.044815;-0.033447;0.004929;
0.5396728;0.040543;-0.024902;0.009201;
0.5446472;0.034134;-0.023834;0.012405;
0.5496826;0.027725;-0.021698;0.014542;
0.554718;0.024521;-0.016357;0.014542;
0.55981445;0.019180;-0.014221;0.013474;
0.56478876;0.018112;-0.009949;0.014542;
0.56982416;0.015976;-0.006744;0.016678;
0.5748596;0.017044;-0.005676;0.017746;
0.579956;0.017044;-0.011017;0.018814;
0.5849304;0.017044;-0.013153;0.017746;
0.5899658;0.015976;-0.014221;0.014542;
0.5950012;0.017044;-0.014221;0.011337;
0.60009766;0.014908;-0.015289;0.013474;
0.60507196;0.013840;-0.015289;0.022018;
0.6101379;0.015976;-0.021698;0.027359;
0.6151123;0.019180;-0.023834;0.030563;
0.6202392;0.020248;-0.023834;0.027359;
0.6252136;0.017044;-0.020630;0.022018;
0.630249;0.017044;-0.022766;0.022018;
0.6352844;0.019180;-0.025970;0.016678;
0.64038086;0.015976;-0.028107;0.015610;
0.64535517;0.015976;-0.021698;0.003860;
0.6503906;0.018112;-0.016357;-0.004684;
0.655426;0.018112;-0.020630;-0.014297;
0.6605224;0.018112;-0.019562;-0.019638;
0.6654968;0.017044;-0.024902;-0.017502;
0.6705322;0.014908;-0.030243;-0.014297;
0.67556757;0.017044;-0.035583;-0.008957;
0.68066406;0.018112;-0.044128;-0.004684;
0.68563837;0.023453;-0.052673;-0.001480;
0.6906738;0.024521;-0.065491;0.002792;
0.6957092;0.026657;-0.068695;0.005997;
0.7008056;0.026657;-0.070831;0.009201;
0.70578;0.024521;-0.075104;0.011337;
0.71084595;0.022385;-0.077240;0.012405;
0.71582025;0.021317;-0.078308;0.003860;
0.72094727;0.017044;-0.085785;-0.010025;
0.7259216;0.144899;-0.968762;-0.201257;
0.73095703;0.105284;-0.962521;-0.249938;
0.73599243;0.086287;-0.976473;-0.197624;
0.74108887;0.056843;-0.989417;-0.133504;
0.74606323;0.027849;-0.992543;-0.118675;
0.7510986;0.042348;-0.992291;-0.116472;
0.75610346;0.051749;-0.991740;-0.117363;
0.76127326;0.052099;-0.990359;-0.128354;
0.7662476;0.077845;-0.982327;-0.170220;
0.771283;0.103738;-0.956231;-0.273606;
0.77628785;0.060447;-0.962103;-0.265901;
0.7814148;0.031318;-0.985626;-0.166017;
0.78638923;0.031142;-0.993107;-0.112995;
0.79142463;0.062972;-0.991777;-0.111412;
0.79642946;0.091403;-0.990966;-0.098138;
0.80155647;0.114793;-0.990997;-0.068909;
0.8065308;0.131925;-0.988290;-0.076675;
0.8115967;0.122232;-0.979773;-0.158440;
0.81657106;0.075372;-0.967350;-0.241977;
0.821698;0.021272;-0.967323;-0.252653;
0.82667243;-0.012097;-0.972256;-0.233606;
0.83170784;-0.030371;-0.979284;-0.200202;
0.83674324;-0.024021;-0.981045;-0.192285;
0.8418397;-0.002948;-0.981689;-0.190467;
0.846814;0.030083;-0.979832;-0.197546;
0.8518494;0.060643;-0.976678;-0.205965;
0.85685426;0.078215;-0.975477;-0.205735;
0.8619812;0.082972;-0.976974;-0.196562;
0.86695564;0.070142;-0.981658;-0.177281;
0.87199104;0.071283;-0.984997;-0.157160;
0.8770264;0.059714;-0.987680;-0.144643;
0.8821229;0.065975;-0.989414;-0.129260;
0.8870972;0.070247;-0.988822;-0.131513;
0.8921326;0.096430;-0.983250;-0.154663;
0.897168;0.126311;-0.973811;-0.189044;
0.9022644;0.186609;-0.959322;-0.211847;
0.90723884;0.019180;-0.075104;-0.020706;
0.91230476;0.018112;-0.061218;-0.020706;
0.9180115;0.015976;-0.033447;-0.015366;
0.9224061;0.015976;-0.033447;-0.015366;
0.9274109;0.015976;-0.025970;-0.016434;
0.9324463;0.012772;-0.020630;-0.016434;
0.9374817;0.012772;-0.019562;-0.018570;
0.94257814;0.012772;-0.020630;-0.019638;
0.94755256;0.013840;-0.022766;-0.020706;
0.95258796;0.013840;-0.028107;-0.023911;
0.95762336;0.015976;-0.032379;-0.026047;
0.9627198;0.020248;-0.047333;-0.028183;
0.9676941;0.022385;-0.054810;-0.029251;
0.9727295;0.023453;-0.064423;-0.030319;
0.9777649;0.024521;-0.075104;-0.029251;
0.98286134;0.028793;-0.084717;-0.028183;
0.98783576;0.296742;-0.916156;-0.269449;
0.99287117;0.288891;-0.930949;-0.223331;
0.9979065;0.295167;-0.937396;-0.184837;
1.003003;0.316768;-0.935337;-0.157491;
1.0079774;0.330087;-0.936241;-0.120398;
1.012799;0.333980;-0.935492;-0.115380;
1.0178344;0.339218;-0.937435;-0.078398;
1.0229003;0.030930;-0.086853;-0.005753;
1.0278748;0.028793;-0.080444;-0.005753;
1.0329102;0.024521;-0.072968;-0.005753;
1.0379761;0.020248;-0.064423;-0.006821;
1.0430421;0.015976;-0.054810;-0.006821;
1.0480468;0.011703;-0.048401;-0.006821;
1.0530518;0.009567;-0.039856;-0.003616;
1.0580872;0.005295;-0.029175;-0.001480;
1.0632141;-0.000046;-0.022766;0.000656;
1.0681885;-0.004318;-0.019562;0.001724;
1.073224;-0.008591;-0.011017;0.004929;
1.0782593;-0.008591;-0.006744;0.010269;
1.0833558;-0.011795;-0.006744;0.010269;
1.0882996;-0.010727;-0.009949;0.010269;
1.0933654;-0.009659;-0.017426;0.013474;
1.0984008;-0.007523;-0.023834;0.010269;
